cpg;Coefficient;SE;Pvalue
cg22802014;0.0159801151346526;0.0039887998416145;6.16912856730156e-05
cg21959457;-0.0140600622306351;0.00374093353057122;0.000170978215249362
cg01762315;-0.0107550974383269;0.00290659150647867;0.000215392368176581
cg01101448;0.0137935907120194;0.00373490283964434;0.000221485285149647
cg25343618;-0.00844576436852636;0.00235033421645425;0.000326351814407322
cg23731934;0.0132481425028716;0.00372291454749066;0.000372921176916119
cg24075935;0.0132844022757408;0.00374323620369401;0.000386831671163379
cg01894508;-0.00747303438956377;0.00212903695016046;0.00044801591555077
cg25306277;-0.0126262163514217;0.00361364089020563;0.000475764532727463
cg26227957;-0.00701394978508205;0.00203751656016496;0.000576574088247628
cg24251497;-0.0101796531192698;0.00299739745827316;0.000683374196110753
cg26274929;-0.0120664498940555;0.00365614616566345;0.000965748699922053
cg26702212;-0.00911057268277106;0.00276255808382578;0.000974193115259703
cg21996351;0.0118965729521472;0.00360963387951862;0.00098147506584334
cg23036668;0.0122963833937701;0.00374585963350285;0.00102832629273764
cg01009068;0.0105595125256464;0.00326625812550639;0.00122536952249297
cg02187259;-0.00612538193835646;0.00190733153716549;0.00132047173527983
cg00676602;0.0123823901333316;0.00386299835882613;0.00134882765694067
cg02280908;-0.00903401784166715;0.00282734746837612;0.00139720749103966
cg26826631;0.0117249296144782;0.00371306877713545;0.0015899379937705
cg01835506;-0.00777603691730474;0.00246549528414112;0.00161079352154458
cg26330928;0.0113715364463766;0.00361202162725613;0.00164252808634691
cg23894227;0.00951903270447938;0.00306652185363154;0.00190807860795783
cg22762951;0.0102110103209614;0.00330544809801419;0.00200733063482161
cg26572518;0.0120413987924173;0.00392297087551919;0.00214446740848395
cg26568372;-0.0110486715859638;0.00362035848590921;0.00227460725964301
cg24844717;0.0121055938828308;0.00397383830993956;0.00231659052834632
cg24314879;0.0106628802857786;0.00351708021064399;0.00243146816325146
cg01104119;-0.00970247757052986;0.00321526106026698;0.00254757303574671
cg01277331;-0.00774728507499301;0.00257084114447071;0.00258234738550978
cg24479137;0.0094515641669807;0.00317268539092628;0.00289150803711635
cg22611633;-0.00810126747547896;0.00274494155528062;0.00316394068736203
cg22774211;-0.0106590434788725;0.0036178691342892;0.00321682054285799
