cpg;Coefficient;SE;Pvalue
cg18437077;0.0151404716989343;0.00330992950069011;4.77910498353218e-06
cg05306546;-0.0152822774916658;0.00344959180419048;9.41589119973774e-06
cg15996284;0.0134776334472218;0.00328591904922111;4.10244893856992e-05
cg04816311;-0.0102911209017793;0.00260803005559488;7.9488690684526e-05
cg17561891;0.00985983819030299;0.0025402955911182;0.000103867806085844
cg07510175;0.0145437668488405;0.0039220844055878;0.000208760155463561
cg24550302;-0.0134722821188513;0.0036964398071124;0.000267741072670136
cg20974482;0.0131873506678511;0.00368748520041415;0.000348564940902629
cg23740897;0.0129204823779585;0.00371596725808988;0.000507025134181327
cg14743534;0.0131124133524519;0.00378117629102409;0.000524711739173567
cg09833174;0.00924301707762653;0.0026810561454814;0.000565741023339172
cg13120096;0.0137844374096186;0.00400540933163851;0.000578593933697302
cg22718111;0.0124485769698394;0.00362233928669802;0.000589037372996648
cg09510128;0.0120882805585361;0.00353579853892811;0.000628918917317978
cg10916967;-0.0134360867981567;0.00393133239423309;0.000631543235331544
cg22375927;0.012787684493453;0.00374425221506861;0.00063715553001753
cg23285459;0.0123743881106357;0.00365502225018319;0.000710267365904182
cg11962078;0.0123910509117943;0.00369926438604283;0.000809287378943258
cg25436486;0.0105087683741971;0.00316887815701472;0.000912366278200794
cg06721601;0.011949537198736;0.00362349220815906;0.000974469915372422
cg14148253;0.012762161520396;0.00389226132171729;0.00104229078746687
cg05264145;-0.0109865969983466;0.00337942857074287;0.00114990915164614
cg09914182;0.0123061809899344;0.00379739778157866;0.00119241662848046
cg21156970;0.0127449709529077;0.00395313926021092;0.00126407818791519
cg12548057;0.0106553825400506;0.00331321252315559;0.0012997838277865
cg14222657;0.0103002083954423;0.00321411250156863;0.00135211788374612
cg25946722;0.0120109192121381;0.00375338066870404;0.0013741474823209
cg05629378;-0.0117002657425483;0.00366596256821688;0.00141489848341136
cg20735369;0.0110623371851799;0.00346740060178052;0.00142084181347757
cg17100201;0.0122496692876113;0.00384041129423337;0.0014243218152874
cg16847637;0.0109012717764431;0.00342728755021963;0.00146905148356868
cg11031429;-0.0102661012549318;0.0032358018247766;0.00151048943554422
cg12444411;0.0113960680467038;0.00361627268339127;0.00162528829276731
cg13106306;0.0114435731812509;0.00363598953217975;0.00164782179214129
cg14413117;0.0116348060352069;0.00374082828012882;0.00186946844442348
cg06746318;0.0121535716996187;0.00391544897903077;0.00190920353068214
cg23024775;0.0119524059334388;0.00385626337222768;0.00193861559028863
cg01019333;0.0106820906442278;0.00346089073691148;0.00202517832519467
cg12449510;0.00761324131554677;0.00247277483577265;0.00207818623860212
cg05168378;0.0112575492756771;0.00366091797370798;0.00210458889366627
cg09734394;-0.0119006132989184;0.00387980064072835;0.00215983178911128
cg20889841;-0.00900813912320582;0.00294237321082738;0.00220215106907418
cg15194902;0.011842269258658;0.00391038252463494;0.00245838526563191
cg00713400;0.01029217330856;0.00340649020174159;0.00251656600857786
cg13972711;0.0107518743275639;0.00356188466227799;0.00253952804276636
cg06242102;0.0114932802472531;0.00381641601179149;0.00259928224970385
cg25581448;0.0110459451522568;0.0036968963958232;0.00280904328604181
cg06239616;-0.0102743902474553;0.00343907435870761;0.00281227664653683
cg17087899;0.00881040014596546;0.00296395902027548;0.00295374835302809
cg05331807;0.00941937432956772;0.00317042843655894;0.00296822194782909
cg06322601;0.0118855871700397;0.0040010098210948;0.00297173302925724
cg20655068;0.00824102599156755;0.00278130231844115;0.0030464688206131
cg04083575;-0.00972393346650792;0.00329946772225069;0.00320746771125902
cg09548051;-0.00876904612327362;0.00298121972925869;0.00326701743009539
