cpg;Coefficient;SE;Pvalue
cg02107842;-0.00843232084328073;0.00221234771680147;0.000138136787323551
cg17092761;0.0136964681495562;0.00373928019255887;0.000249412705807583
cg26383920;0.0126765027811529;0.00354643741149248;0.0003509877236888
cg01440452;-0.00829365527696777;0.00234927779003705;0.000415088780156836
cg26723635;0.0093477384460139;0.00273897324502012;0.000642844222085714
cg21434376;0.00995461995139653;0.00298133496499092;0.000840864018389564
cg17384436;0.0100804427261724;0.00302194864688895;0.000850719023582469
cg26057953;-0.00947672262254357;0.0028676270523186;0.000950691811758442
cg00946942;0.0115758695712618;0.0035188817710798;0.00100314084173025
cg16301894;0.0126199606313982;0.00391370826149832;0.00126169396757336
cg24241928;-0.00972595632334708;0.00301948143361796;0.00127713649760852
cg24701966;0.0113028452686247;0.00351101318556756;0.00128524326150881
cg03315407;-0.0103644273490665;0.00321988345464799;0.00128691089133237
cg04366909;0.0125519311307127;0.00391825446790338;0.00135791754896353
cg20062061;0.0114366099394391;0.00366579776098239;0.00180964807040496
cg24610901;0.0113270482714778;0.00363111721481291;0.00181195839308634
cg02455471;0.0108002909427889;0.00350002617473659;0.00203022841711653
cg01120953;-0.00824823097568061;0.00269375164071472;0.00219873418552508
cg02011713;0.010330874646267;0.00340066156031919;0.00238231859321325
cg01149929;0.0107864641610146;0.00355305936362198;0.00239879057208214
cg18334345;0.00673455101073893;0.002222754108332;0.00244697282862438
cg01485975;-0.00962942481881399;0.00318412440869843;0.00249292668694401
cg27131703;0.0101025006708039;0.00334327511878018;0.00251328176941346
cg26308992;0.0100363749145525;0.00333101847667666;0.0025867476077267
cg22852065;-0.0100668143944792;0.00336031579516372;0.0027373115293321
cg03225580;-0.0106231483932276;0.00354617618708117;0.00273848998399562
ch.4.111469F;0.00936644891055181;0.00313550416073199;0.00281524649485188
cg00601711;0.00917373441034195;0.00307517806582491;0.00285292991650865
cg05163309;0.0110356231871666;0.00370317723122865;0.00288208990149641
cg02493167;-0.0105480761181696;0.00356174739994611;0.00306155325418067
cg00869417;-0.00779460624749954;0.00263819335958499;0.00313151545393142
cg00240598;-0.00818389301764527;0.0027798829835062;0.00324031064253705
cg24656976;0.0104659433190771;0.00355924200658351;0.0032768531989974
cg21607141;0.0105449408361456;0.00359177526332233;0.00332626938031932
cg04797496;0.00821496293161831;0.0028214954341377;0.00359624878942455
cg02601252;0.010794881720962;0.003709467880517;0.00361325833786152
cg01881971;0.00978871671225358;0.00337186572590439;0.00369539962068377
cg16417416;-0.00712049154709436;0.00245363645437118;0.00370769941297455
cg25241662;0.0101180618197762;0.00349150569822454;0.00375660930920063
cg17641028;0.0098923277913021;0.00342890362418407;0.00391435114987715
cg20128928;-0.0081897806732489;0.00284468146774246;0.00398963802943686
cg01941278;-0.00928212795198141;0.00323450472561016;0.00410833394232513
cg19660591;-0.00891238859810366;0.00311087962542131;0.00417128432934732
cg27416948;0.0110483089574444;0.0038736029849481;0.00434171204536438
cg20844901;0.00971395031642342;0.00340589813343238;0.00434319065674571
cg15964593;-0.0105217435081816;0.00369512757286601;0.00440690493973406
cg19345417;0.00637808090849364;0.00224395541192407;0.00447839112640569
cg04442311;0.0102588866680147;0.00363639026645453;0.00478483654826523
cg01018477;-0.00988789057689874;0.00350810713994767;0.00482361626947103
cg20015338;0.00909027744236639;0.00322548836353548;0.00482841054219241
cg16952429;0.010246695737359;0.00363582297876757;0.00482846407368098
cg18204684;0.00724157988307234;0.00257338846298761;0.00489253988353122
cg00426518;0.0106305296537475;0.00378617076791765;0.00498926760948581
cg00394261;0.00779282871902185;0.00277759181104727;0.00502220334907399
cg02179112;0.00758033135351408;0.00270212537214869;0.00502663593348873
cg03989758;0.00998584145086333;0.00356766322434466;0.00512632695601534
cg16692090;-0.0103179235671026;0.003688485827636;0.00515263775847252
cg02048968;0.00782139365605856;0.00279852627787123;0.00519276756833087
cg20613402;0.0101342409312309;0.00363190832418179;0.00526535295330266
cg19379625;0.00756210383647797;0.0027136826449505;0.00532547475943201
cg22164298;0.00970247015639577;0.00348426370562838;0.00535848073862388
cg21585438;-0.00969523330318961;0.00349204164384219;0.00549679837480843
cg23239971;0.00962937864223908;0.00347265800041878;0.00555569652876897
cg01224884;0.00955741056701061;0.00345228836639033;0.00563274905621802
cg00332950;0.0101924843158271;0.00368411829359461;0.00566440846036631
cg17781866;0.00878733627446335;0.00317742562286677;0.00568265173710392
cg22008026;-0.00863500193697421;0.0031274704094821;0.00576215094558108
cg20391984;0.00771140845166034;0.00280610987486062;0.00599457699709049
cg17431301;0.0100019376605249;0.00363988079480244;0.00599828611211672
cg02326566;0.0106038534477096;0.00386351892110889;0.00605828097692684
cg15291229;0.00987678591210574;0.00359958676185655;0.00607202060985002
