cpg;Coefficient;SE;Pvalue
cg20600845;-0.0147711530456496;0.00325177725169116;5.55946568980836e-06
cg06497848;-0.0110856565881045;0.00264525281948289;2.78004536253817e-05
cg19548859;-0.0094987340412843;0.00251824539262278;0.000161966835226068
cg15468564;0.0129846503509326;0.00364292540066075;0.000364763094581111
cg11500467;0.0111341059845458;0.00324354161796574;0.000597602484368576
cg07356483;-0.0112681930673039;0.00332208315507661;0.000694083025240544
cg13174051;0.0127631040891205;0.0038067474622367;0.000800105490944225
cg19872237;0.0120393940119949;0.00363294567374932;0.00091988525767861
cg13206028;0.0107813026278171;0.00328062568825376;0.00101492792825242
cg21573601;-0.00878615952026551;0.00267569014353749;0.00102454491130566
cg09551938;-0.0119537715487592;0.00365362411230807;0.00106881264660796
cg06989443;-0.00994283078522821;0.00306430421074982;0.00117563249377051
cg10100652;0.0118676221795287;0.00372638569182649;0.00144877047960212
cg19392831;-0.00794544002376452;0.00249962883554787;0.00147963694044251
cg08571020;0.011297278918792;0.00356496926584181;0.00152980440856698
cg14319849;0.0105101750425457;0.00332636797247231;0.0015795608158693
cg17045635;-0.010288409542317;0.00325757426333035;0.00158690027003205
cg17017278;0.00803228115176089;0.00254945330655813;0.00162941252261461
cg17710779;0.00963089187600018;0.00307346777672122;0.0017270033628225
cg14826456;-0.00877011020856211;0.0028061810151168;0.00177633992330861
cg11496616;0.0124325239708809;0.00399632968592075;0.00186464053305813
cg09089615;-0.0109562394301217;0.00354113514503679;0.00197483634696916
cg11716598;-0.0102461818292132;0.00331683227346112;0.0020073222149628
cg16634545;0.0110210082383658;0.00356858353857221;0.00201276346083912
cg12290779;-0.00914135626276301;0.00296914253157393;0.00207845498957404
cg06876803;0.0111763284781722;0.00365523572140802;0.00223100943236676
cg10318661;0.0114789021950689;0.00378685971854462;0.00243546985620391
cg12616691;0.0115133719882774;0.00381108001759944;0.00251919690660696
cg20642756;0.011073170231984;0.00368060118072668;0.0026252165178472
cg07379167;-0.00675137140734058;0.00224804001803277;0.00267134296604199
cg08696303;0.0105178205431527;0.00352186544498241;0.00282251276095558
cg12077194;0.0115724256964264;0.00390801311578493;0.00306438478372528
cg08892899;-0.0108947366948258;0.00369498683179228;0.00319301121954008
cg14195249;-0.0103009592643209;0.0034946183340718;0.0032018527945602
cg13784966;0.0107898500334486;0.00368065021989585;0.00337322310161359
cg14786794;0.0104465493584845;0.00356365553348627;0.00337422887784267
cg15903032;-0.00788210619083308;0.00269552100164396;0.00345398897975324
cg15520443;-0.0090956042354873;0.00313134636012769;0.00367611836879167
cg18864164;0.00758101913341446;0.00261068689455132;0.00368615538749451
cg06511701;0.00799188406589901;0.00275348816167185;0.00370246664108986
cg11259254;0.0106540137252825;0.00367980658723693;0.00378839057181257
cg13777798;0.00945927043196538;0.00327320031241778;0.00385346097848382
cg06620016;0.0108837281744641;0.00376959024051626;0.00388632269363565
cg18813601;-0.0104147497334785;0.003615585135398;0.00397025182836619
cg21024264;-0.0106040025962004;0.00368708176184184;0.00402765129354399
cg11504264;0.0105644002538137;0.0036735259848618;0.00402979179524687
cg13484341;-0.0097176806497419;0.00338840983818811;0.00413182958864899
cg20048045;0.00828919878751727;0.00289448011591909;0.00418598322169905
cg07925429;0.0103448208484862;0.00361281292403432;0.00419160519127504
cg08649440;0.0111041145439014;0.00387873926508095;0.00419895105918588
cg06369992;-0.00739388887379662;0.00260015469544819;0.00446022189252537
cg07400503;0.00899831934793024;0.00316755775711004;0.00450040317310807
cg07197290;-0.00983243618940962;0.00346348592270516;0.0045271553101438
cg08206898;-0.00946779257568852;0.00334042390072011;0.00459249426795239
cg15601164;-0.00594169561214862;0.00210338018990693;0.00473054160016162
cg11495351;0.0103059681364532;0.00364868086307057;0.00473435535555766
cg15123809;-0.00854067086032598;0.0030252731744158;0.00475606473458112
cg12322373;0.00757687682382157;0.00268924399222027;0.00484029327665558
cg05908105;0.0088376118269879;0.00314745683235273;0.00498722133724894
cg07062338;0.0101479533136513;0.00363210104450816;0.0052066551548493
cg08695113;0.0105730627847867;0.00378455877911246;0.00521027960300602
cg14303526;-0.00710645266433771;0.00255484417577261;0.00540983101928305
cg13612989;-0.00863108753190684;0.00311724625412923;0.00562600533242397
cg15880704;-0.0089016761257658;0.00322515351114701;0.00577875146579299
cg19837174;0.00689587135616341;0.00251110161036956;0.00602984793639239
cg10851413;-0.00697550218053391;0.00256789842026426;0.00659912448023636
cg14776578;-0.00862097482252976;0.00317618094137634;0.0066424393532809
cg14740976;0.00991294211545271;0.00365382341782121;0.00666705435564618
cg16715722;-0.0100264032307112;0.00371219061332844;0.00691438604503836
cg14418963;0.00824303595698401;0.0030656420289614;0.0071699722792633
cg12065779;-0.0069127358514004;0.00257871518031385;0.00734705550698178
cg06378434;-0.00858907408325024;0.00321456764689699;0.00754181720237102
cg11498156;-0.0096006110234179;0.00359491331891159;0.00757135865129488
cg10058204;-0.0100356669602112;0.00377487339743993;0.00784791060750933
cg18317005;-0.00823908190461566;0.00310876764669723;0.00804268341439374
cg12427286;0.00936410150535095;0.00353405396602669;0.00805687572410263
cg10033892;-0.0078928055293417;0.00297890428351897;0.00805950666702038
cg06865993;0.00995068243309168;0.00376185002037711;0.00816531170482537
