cpg;Coefficient;SE;Pvalue
cg21141354;-0.0141515557196398;0.00357784216920623;7.64282531663385e-05
cg04335207;0.0144876774504105;0.00366409350834092;7.68684164392797e-05
cg26156256;-0.0118399038604797;0.00321074565760372;0.000226390725683756
cg06819763;-0.0116791377839571;0.00323826903341205;0.00031023655521123
cg09391128;-0.0140313165680154;0.00393375134564761;0.000361222630096636
cg00611227;0.0131433834313454;0.00375943596522548;0.000472102626668858
cg06417454;-0.0123003872489364;0.00357165893558617;0.000573416804929394
cg20873046;0.0121024088957083;0.00351827855834141;0.000582000979275854
cg23260966;0.0128005573264807;0.00376449790192441;0.000673031221879672
cg15447512;-0.0129349635337598;0.00380538524614189;0.000676028902176662
cg04437648;0.0127931186155628;0.00378533434814736;0.000725772569695415
cg05417729;0.0121944255370146;0.00362772995114783;0.000775349584038132
cg26883190;0.0129527336104952;0.00387534471846926;0.000830741568159876
cg24680497;0.0121066818864975;0.00363534112725069;0.000867605752455258
cg19085146;-0.012263214711846;0.00368361420233482;0.000871190757999574
cg16399855;0.0113982066325453;0.00342554054582368;0.000876546572857295
cg24877190;0.0116574355428818;0.00350567432944609;0.000883219337582064
cg23972301;0.0126001518279636;0.00379651164707709;0.000903805164495841
cg16245035;0.0118355614273869;0.00357130184385359;0.000919469080572388
cg27583038;0.00942069790509928;0.00288817136476773;0.00110699034502326
cg00949554;0.0116099801736479;0.00359796700047706;0.00125175600209992
cg16728516;-0.0114221129037983;0.00354400203604426;0.00126881255685174
cg17083411;0.0113063736179232;0.00352653071818244;0.00134552063803928
cg16401490;0.00953457776556074;0.00300016058410729;0.00148283255821147
cg02059637;-0.0115972785195149;0.00367747967489191;0.00161273177987964
cg25758134;-0.0108509586144575;0.00346359330694428;0.00173111023167216
cg00268019;0.00764259730442055;0.00244890979390428;0.00180350574400223
cg00792783;-0.0116677173199603;0.00374310266804111;0.00182624382735175
cg06382344;-0.00951381067413361;0.00306570144033957;0.00191371445695476
cg20431191;-0.0111183084132145;0.00358831911931725;0.00194520967103828
cg16911228;-0.0101015415691716;0.00328056946780342;0.00207554730723503
cg21270847;0.0112405583410929;0.00365230094675469;0.00208629390947046
cg26251854;0.0102821043979808;0.0033596886889552;0.00221016707337263
cg23812581;0.0114680629719638;0.00375086953382686;0.00223235448893089
cg17455155;0.0113620751083883;0.00371785991295697;0.00224251858958346
cg05658887;0.0109085105135813;0.00359474260313783;0.00240876083137442
cg19757330;0.0109254051866148;0.00360709787714968;0.00245475998772826
cg18282079;0.0107393562411302;0.00356292422067612;0.00257660261827486
cg01826863;0.010759769476363;0.00357339425930922;0.00260321819159715
cg26681016;0.0114437968038081;0.00383110537840061;0.00281661166229175
cg00606472;-0.00962879153956538;0.00323594670556884;0.00292442948856242
cg21879320;0.0092059430718692;0.00310084587883808;0.00298917481065297
cg05209645;0.00867813598582528;0.00292757161646449;0.00303394114931932
cg04367351;-0.0104951183419245;0.0035426987600533;0.00305187270539997
cg24475146;0.00803599067699622;0.00272412692693645;0.00317843316305633
cg27178407;0.00819196865995362;0.00277874298044023;0.00319749818445181
cg26529484;0.0110967623992679;0.00378517896097234;0.00337182988279872
cg23041162;-0.0109931613875802;0.00375675719900112;0.00343089613267489
cg10658516;0.00677296001458554;0.00232079163515405;0.00351851324467589
cg10288921;0.0100681765583559;0.00345612917921952;0.00357817988898745
cg22671717;-0.0113771081222287;0.00390560461663252;0.00357950570640186
cg20432181;-0.0102977033575036;0.00353778454956654;0.00360530757094135
cg23645831;0.00831187850082807;0.00288168133017739;0.00392178925823128
cg18325794;-0.0110310169213926;0.0038270319085335;0.00394664881111195
cg10578602;-0.00983061519435669;0.00342287776880333;0.00407841398822295
cg04680436;0.0106533309672553;0.00371353410095048;0.00412051771564848
cg23219925;0.0097517161663639;0.00340028569227118;0.004131919674083
cg23230478;0.010459906596681;0.00365509303167451;0.0042132941040165
cg20330021;0.00893337716796661;0.00312715734781197;0.00428058677352927
cg24294857;0.00815650037396365;0.00285823362237334;0.00432152646190265
cg19694978;-0.00960439597078013;0.00337243926525635;0.00440076768711972
cg11642891;0.010891108317395;0.00383799675629885;0.00454389446866965
cg03846641;-0.0109825206075601;0.00387544566091659;0.00459876121755842
cg10403036;0.0079827062193856;0.0028177073067037;0.00461061462517243
cg04285418;0.00816342924484825;0.00288298809407578;0.00463177499781264
cg22802720;0.0108281671437863;0.00383485614204339;0.00474850079668954
cg18017761;-0.0102164850566248;0.00362029551664466;0.00477247206357756
cg27428660;-0.0100323890282024;0.00356392792029331;0.00487801328280413
cg26865002;0.0105928876818381;0.00376732493822843;0.00492682386496524
cg05759250;0.0100714228499706;0.00358543732355243;0.00496986858535575
cg19367540;-0.00979546527369387;0.00349124060943006;0.0050203329706735
cg04839219;0.0104624462119483;0.00373001464680187;0.00503268289475123
cg02881034;-0.00978436156116277;0.00350711622655439;0.00527309170989476
cg03816062;0.00978248644863252;0.00351291287288791;0.00535736010361831
cg09596239;-0.0108011265346525;0.00388253498251136;0.00540287183507226
cg05225012;-0.0103519618760952;0.00372134284174167;0.0054061459465603
cg18885365;0.00862921434841036;0.00310669388196495;0.00547586547880208
cg12606455;0.0102588655345758;0.00369583260830156;0.00550672905368665
cg17180705;0.0101520496292619;0.00367307882023689;0.0057113749896488
cg04739647;-0.00791346198788284;0.00286804047385146;0.00579452428928562
cg00643897;-0.0105172291430699;0.00381676562546838;0.00585963346942575
cg03743720;-0.0104491730357387;0.00379672607365187;0.00592047587277278
cg16660899;-0.00846980563338688;0.00308124524969054;0.00598092107064196
cg04737950;-0.0101274398585572;0.00368806285078459;0.00603258028419218
cg05014291;0.00969867381978425;0.00354148358578165;0.00617031481297192
cg23044488;-0.00950853568171448;0.00347466435356833;0.00620902576621307
cg25177113;0.00819528330288494;0.00299553101322256;0.00622219191120432
cg06193597;0.0103115490519565;0.00377452946206083;0.00629747057812013
cg26436330;-0.0101030119899452;0.00369937108025511;0.00631409402288319
cg24720717;-0.00920040888062294;0.00337242080463935;0.00636941279198378
cg16033941;0.00892271810214098;0.0032782578196887;0.00649300622346349
cg21474053;0.00952209137873729;0.00350332039195895;0.00656740672914802
cg21415643;-0.00984693666712979;0.00362908476010189;0.00666089569787753
cg21831898;-0.00985167539784029;0.00363207349982464;0.00667957555420728
cg23890506;0.00889524756738044;0.00328481795379522;0.00676924720434624
cg20787340;-0.00945711891121383;0.00349860361267426;0.00686935066359828
cg09667023;0.00921428369412381;0.00340943676670849;0.00688031346309625
cg25470758;-0.0104964796908245;0.00389102113736227;0.0069838012242186
cg08183916;0.00742078045938175;0.00275968806032253;0.00716680322752994
cg12625293;0.00758935001558663;0.00284736473296257;0.00768980782655371
cg10035321;-0.00895864650319163;0.00336649135527611;0.00778805749000711
cg16600733;0.00893796185203026;0.00336322845780846;0.00787099372308242
cg12762547;-0.00990991244072207;0.00373006668647672;0.00788943031866074
cg19597652;0.0094260863226214;0.0035521836520931;0.0079637386514978
cg18229384;-0.00984075956687783;0.00370924922990173;0.00797721380124172
cg07051654;-0.010102527642375;0.00381165223530795;0.0080388746572112
cg00899920;-0.00958449211298056;0.0036194365219072;0.00809546901546043
cg19896612;-0.00937751139902254;0.00355000384380587;0.0082527710894994
cg08862035;-0.0088178272745058;0.00334102169399907;0.00830870577158482
cg21472517;0.00888078855144077;0.00336651547618697;0.00834023730994116
cg19811864;-0.00973470663661298;0.00369275538567661;0.00838493406492047
cg21787620;-0.00777462295525995;0.00294999429858388;0.00840207283260308
cg16529686;0.00917848772247405;0.0034867571914316;0.00847876934916592
cg27565366;0.00958976049061348;0.00364488402887136;0.00851291832504186
cg26828057;-0.00902293390026768;0.00342970271455376;0.00851788883067472
cg03598080;-0.00906380419074795;0.00344577174494192;0.00852810927269365
cg16563454;0.00953367281447253;0.00362743348598623;0.00858344054425786
cg07023902;-0.00990091420097674;0.00376830129419766;0.00860348000312972
cg24475782;-0.00841901597520507;0.0032046033032612;0.00861000203256979
cg17411994;-0.00880667942480984;0.00336096747645307;0.00878573241911507
cg23132469;-0.010154312107179;0.00387684556147885;0.00881310447231176
cg26347746;0.0103108606108574;0.0039403938987607;0.00887822294850504
cg16411979;-0.00872059709583304;0.00333617838490387;0.00895026355480844
cg26793227;-0.00484025256128932;0.00185300038282885;0.00899836293643619
cg09950256;0.00788042142012843;0.00303104631151088;0.00932505610551504
cg04767734;-0.0090277234772811;0.00347717312943963;0.0094238569373607
cg03208501;0.00986533786685429;0.00380530120576131;0.00952743032276138
cg17282982;-0.00868296649975466;0.00335437289782356;0.00963805752539348
cg02612657;0.00939196316120358;0.00363589131000379;0.00979097309182531
cg23806259;-0.00927306602029465;0.00359184949757949;0.00983159447288395
cg20156999;0.00884015956276876;0.00342994544453364;0.00995619502229894
cg23990949;-0.00815556555784925;0.0031673024286786;0.0100261884056372
cg20608783;0.0101991975576818;0.00396277285040593;0.0100602134450932
cg06973615;-0.00768006200769231;0.00298649284325322;0.0101230068106678
cg09128829;0.0095642133177566;0.00371960472046226;0.0101318012980174
cg26920857;0.00873416048688029;0.00339847900903984;0.0101692517369586
cg17113809;-0.00969104011799079;0.00377184233408185;0.0101900639287691
cg18807049;-0.00960153896041153;0.00373714613842764;0.0101928641608505
cg17216478;0.00802011479263534;0.00312323781581885;0.0102321165458232
cg11855769;-0.0093236319708974;0.00363111201667685;0.0102373627683841
cg25969768;0.00982456246397488;0.00382805482214125;0.0102741477355203
cg27631057;0.00836839487064065;0.00326312406025686;0.0103314249370474
cg18792131;0.00891249446739981;0.00348128101706467;0.0104636258404978
cg17489690;0.00844071150583093;0.00329832033770354;0.0104945385850712
cg06644428;-0.00787952331012865;0.0030810875081938;0.0105462783387071
cg17852594;0.00813889686772473;0.00318431486027803;0.0105903370989573
cg15527356;0.00927119033819399;0.00362839997918508;0.0106134975785636
cg03193689;-0.00907272598758085;0.00355281279153301;0.0106592975919637
cg24678113;0.00930598344550095;0.00364821509667264;0.0107466145419964
cg00488691;-0.00960716169350788;0.00376658416610927;0.0107528485516493
cg23262827;0.00880719537781029;0.00345712058205324;0.0108481600984515
