cpg;Coefficient;SE;Pvalue
cg11491601;-0.015329530937815;0.003514322486658;1.28869439295354e-05
cg22770088;0.0153402458003865;0.00354833401561405;1.5376487546348e-05
cg04063589;0.0118297361996426;0.00298834384072611;7.53821094950924e-05
cg06046430;-0.0134523172928844;0.0034549328396566;9.87449681255637e-05
cg04824553;-0.013771416407539;0.00360483222979407;0.000133308066025628
cg27271513;-0.0140603688030782;0.00375456882614878;0.00018048785005309
cg23700124;-0.0124713694061548;0.00339439776066193;0.000238685777492531
cg13311357;0.0129545239622384;0.00355239563038921;0.000265628924071226
cg09638070;0.0140999591017044;0.0039221494908092;0.000324445053367151
cg08344943;0.0124927886024702;0.0035013632128558;0.000359746039005127
cg20325293;0.0125499004643992;0.00351882109472634;0.000361770994620092
cg08825286;0.0134491364677437;0.00377885025823238;0.000372191379545472
cg03975104;-0.012964714282418;0.00365145416427239;0.00038440962747921
cg01579206;-0.0129745246327505;0.00365431485176573;0.000384548205339952
cg03919554;-0.0120646199640309;0.00341727223223862;0.000414802385923396
cg19923393;0.011885203540502;0.00338367738694256;0.000443893876696522
cg23218473;0.0128680053559653;0.00368173746710784;0.000473901177899805
cg23091406;-0.0116346588306343;0.00337360513070828;0.000563226106203518
cg11549871;0.0136526345385398;0.00395911575111469;0.000563907806123143
cg11935592;0.0123832957466756;0.00366405094052205;0.000725719945144143
cg14308286;0.0123619675574195;0.00367043158519073;0.000757190396144969
cg14247055;-0.0118838210016203;0.00352913346582671;0.000758948134133797
cg12441669;0.0118862484386001;0.00353059190025325;0.000760886573419661
cg00557236;0.0103605238405908;0.00310332162856128;0.000842237671406232
cg09445363;0.00969372170033772;0.00291269722317026;0.000874432674027648
cg09086037;0.0125205706252638;0.00376453509612754;0.000881248619502006
cg22930312;-0.0122373324165858;0.00368847849619391;0.000907559817373338
cg25188407;-0.0114450011918144;0.0034542436075137;0.000921966932602825
cg15848890;0.0121877167797449;0.00369233363126759;0.000964038180019111
cg01764252;-0.0113640495113336;0.00345779038862665;0.00101438544896504
cg10453879;-0.0117629184009495;0.00358890197769845;0.00104700533959867
cg17089511;-0.0116225180741497;0.00360537241474185;0.0012656072407955
cg06175036;0.0127122080486798;0.00394529208251032;0.00127245433191181
cg03043827;-0.00950702811061081;0.00296350838834702;0.00133646883061111
cg07758404;0.0101448157094172;0.00316379133903761;0.00134342773335827
