cpg;Coefficient;SE;Pvalue
cg10760955;0.0125581977681079;0.00364620695554552;0.000572791499552028
cg20730595;0.00880640030815595;0.0026309966690238;0.000816403224504603
cg17009616;-0.00688877745401094;0.00211405830441334;0.00111980757734997
cg13538063;-0.00809933525906268;0.00253866385413041;0.00142079467143152
cg19629120;0.0107616535832644;0.00337728529232393;0.0014401521678592
cg22954818;-0.00926229710525346;0.00296955840836566;0.0018141527356994
cg15770575;-0.0102964826600649;0.00332714616540504;0.00197019359971928
cg22635075;0.0110818495785856;0.0035931866437928;0.00204149350988703
cg20550677;-0.00848985355206189;0.00281567373681318;0.00256799597393997
cg19231602;0.0106098285442534;0.00354310597023347;0.00274895636620442
cg17338254;-0.0102312606794837;0.00346751459676821;0.00317153772672918
cg24150244;0.00592408488317233;0.00201597353280445;0.00329727266707802
cg14387414;-0.00615585373725768;0.00210142574136451;0.00339649743552695
cg10308949;0.00859689320227068;0.00294561647515047;0.0035167716736223
cg11536612;0.00869856199197944;0.00299109032137305;0.00363565087122075
cg16001977;0.00789692401821433;0.00274026199265807;0.00395393679196854
cg21625858;-0.0102254750720278;0.00357885525415762;0.0042740778952588
cg24345184;-0.00977361350718301;0.00348068876113866;0.00498573667357738
cg25597784;0.00819998716743581;0.00295532693125631;0.00552617590962601
cg08948528;-0.00661569184066973;0.00238656719453261;0.00557038880092176
cg25721982;-0.00954068132733361;0.00345547029211836;0.00576181484891924
cg17783244;-0.00922675951474388;0.00334705822355765;0.00583919419078738
cg17955599;0.00689954156966873;0.00251347457832401;0.0060506947254384
cg22506059;-0.00891583909672314;0.003252439641822;0.00612008247043694
cg13558199;-0.0100196198690911;0.00367765045339587;0.00644062905956266
cg22042992;-0.00726978232029385;0.00267629688639744;0.00660043639525443
cg10713580;-0.00984718380483757;0.00364107507350002;0.00684131358541007
cg21365903;0.00755047659924076;0.00280049873674178;0.00701526941197561
cg21687563;-0.00575060413349271;0.00213382684912223;0.00703944945292911
cg15179976;0.00757739084251022;0.00282683978457564;0.00735086282134934
cg23325483;0.00933034982434475;0.00353475016177753;0.00830023170792404
cg10047755;-0.00936969611705695;0.00356594600046401;0.008600257721885
cg13140167;-0.00679292803238538;0.00259107589361136;0.0087501884848683
cg11666534;0.0065207646407619;0.00251554222969464;0.00953669507576793
cg18759693;-0.0079156888717145;0.00305557776425448;0.00958170611726283
cg17468100;0.0099947778021707;0.00387510795375082;0.00990220819261534
cg27544294;-0.00543522669686497;0.00211789818054036;0.0102780844720141
cg14884760;-0.00948547693220447;0.00371201216533572;0.0106082168263958
cg14774086;-0.00651448828721815;0.00255584356029505;0.0108075571105057
cg08727202;-0.00706204616919778;0.00278129546195696;0.0111131328592476
cg23109174;0.00798051111830518;0.00315165884936202;0.0113361568305759
cg20439022;-0.00836334097170597;0.00330483540826727;0.0113855394843794
cg11677105;0.00892712689481292;0.00353154873173362;0.0114772495017411
cg15924457;-0.00721461439831899;0.00286956570981794;0.011930838062308
cg20252399;0.00788346939774758;0.003141972499036;0.0121045081007795
cg26423234;0.00938166288863188;0.00374234688421555;0.0121797604934666
