cpg;Coefficient;SE;Pvalue
cg14940408;0.0144754632478059;0.00361942055020153;6.35067792341681e-05
cg17928869;0.0110782091381047;0.00280340898030333;7.76005413525294e-05
cg25148282;0.01301510242571;0.00364067832999998;0.00035034653277477
cg19277926;0.0122403462800014;0.00348778889145774;0.000448973696983157
cg15990955;0.00945364663661434;0.00270455504066992;0.000473256740241568
cg21337881;-0.00675115854697105;0.00195946875985977;0.000570209650479381
cg25304405;0.0108183768579187;0.00320768115019844;0.000744492787159046
cg20497704;-0.0119726689369157;0.00358184415729636;0.000829977233671286
cg18070053;0.0118370921361323;0.00356067037330738;0.000886090452375865
cg20761853;-0.00890151431334633;0.00272557464730079;0.00109108283091008
cg11564670;-0.0112776428783775;0.00345670279270505;0.00110417264778884
cg21984481;-0.0121723460469769;0.00373370002465252;0.00111361307653679
cg24028094;-0.0106497726660613;0.00327721649591423;0.00115551327717911
cg21971206;-0.00960595549579851;0.00296413320479558;0.00119224036102472
cg12598270;-0.0110945281627656;0.0034334690913432;0.0012323361596116
cg19448837;-0.0112514225111456;0.00348279946898614;0.00123544265023634
cg00432659;-0.00967412847382264;0.00300184038953419;0.00126974087877807
cg23124641;-0.00835198300735076;0.00261613102116726;0.00141049796827286
cg21409722;-0.0105176952315265;0.00331124335509259;0.00149136640548375
cg23938329;0.0107210101482018;0.00338531815777992;0.00154066079883075
cg22777670;-0.00895648665059578;0.00283217107435602;0.00156468994117021
cg20336857;0.011044353949221;0.00349393166228148;0.00157222942279756
cg19877683;-0.00525286315170131;0.00166458259295992;0.00160133283366781
cg19815818;-0.0107727813070407;0.00342211278302671;0.00164396579828485
cg06687091;-0.010866775113683;0.00346917795518761;0.00173396745035537
cg18185665;-0.00937660418256805;0.00302734363310759;0.00195289351777539
cg23973166;0.0112115005479646;0.00364929949531247;0.00212463380154537
cg17945004;0.0115812524006215;0.00377323974754004;0.00214551944715646
cg05848120;-0.00784464017209785;0.00255775471110031;0.00216217026551901
cg06675417;0.0115728643824289;0.00380211781825776;0.00233614848618413
cg14357055;0.0110748100047701;0.00367817549069048;0.00260429981658261
cg08050656;0.00881258219940211;0.00293375422203785;0.00266579382330767
cg18984499;0.0107125035877497;0.00362918013938863;0.00315958595210608
cg05290572;-0.0096608210286678;0.00327841833183032;0.00321087800719477
cg18935743;0.00984086133647381;0.00335593337635225;0.00336378302252349
cg23796525;-0.0078429885192984;0.00267664513802475;0.00338791586468667
cg24394631;-0.00874469222986223;0.00301318626194332;0.00370621354919376
cg20933897;0.0105283897831187;0.00363845555842805;0.00380801406436926
cg22469388;-0.0071181617496463;0.00246507177218008;0.00388182925796177
cg19375418;0.0110430283536157;0.00384637508400747;0.00409146756941536
cg07633702;0.00677640452507118;0.00236589535217707;0.00418060018225364
cg19858890;0.0103736400586146;0.00362825820656824;0.00424812713984557
cg24527434;0.0071342171890731;0.00250244115654748;0.00435952561989861
cg06482716;0.0111074684853133;0.00389905670239323;0.00438902683512554
cg20539368;0.00899136347287053;0.0031586470928734;0.00441906645737677
ch.17.1575954R;-0.00940580857348334;0.00331293206608039;0.00452382741663571
cg25515941;0.00983249616637135;0.00346430163127192;0.00453640154503787
cg19476597;0.0106827907407861;0.0037741648331119;0.00464746498367241
cg07412079;-0.00829753215410787;0.0029330400100888;0.00466955909765554
cg25245118;0.00894649503369524;0.00316636678577324;0.00472103466901475
cg01106338;-0.00696505786960199;0.00246553063906327;0.00472845773541031
cg25997426;0.0103060101732035;0.00365018654011536;0.00475142622346603
cg25003697;-0.00985960471826745;0.00351288533332308;0.00500522975371709
cg15873449;0.00923935878635834;0.00329311056895544;0.00502131629624203
cg18632189;0.00867538334656861;0.00310354987572404;0.00518500036138436
cg19763471;-0.0101674157228874;0.00364947811291773;0.00533642384971122
cg21833158;0.0101022585403375;0.00364018602521995;0.00551671046859969
cg18520696;0.0056593576234195;0.00204434009875946;0.00563486349737052
cg01960885;-0.0108926803581019;0.003936374101194;0.00565424386612234
cg25843013;0.00893654723950223;0.00324001097966588;0.00581234274675668
cg27569107;0.0101172828661967;0.00367485036071694;0.00590312929063774
cg17910470;-0.00865171365585213;0.0031531640800241;0.00607288862682032
cg20198923;-0.00833989984634666;0.0030518722261553;0.0062814482472261
cg25325454;-0.00805177380705941;0.00295006039067763;0.00634575842822782
