cpg;Coefficient;SE;Pvalue
cg01946097;0.0138603777923044;0.00374023758289304;0.000210767814370461
cg00347643;-0.0101984504475902;0.00277807691434128;0.00024155907215917
cg27451362;-0.0134620297259655;0.00369042107065594;0.000264464234191464
cg00226689;0.0126788441756157;0.00354827607607257;0.000352590498716165
cg01676795;-0.00814391504887718;0.00228228201973078;0.000359276062076752
cg01998105;-0.00817763116848769;0.00245361356302744;0.000859480275575031
cg27556952;-0.0100201403561512;0.00303345781233476;0.000955856570497238
cg27516100;-0.00613491075596576;0.00188150348859998;0.00111159987747722
cg07019075;0.0119438164785213;0.00371463406218398;0.0013028949375018
cg26584743;-0.00924366247095637;0.00290760378877724;0.0014771571459683
cg05278074;0.00817125364953851;0.00260842443629483;0.00173242028635734
cg27221538;0.00764827635654558;0.00244637726874205;0.00176979751306672
cg03950253;0.010599829000738;0.0033956682703806;0.00179887173322424
cg27095915;-0.0103455532656807;0.00333219273556785;0.00190453850274075
cg00587790;0.0106798995303703;0.00345721484701702;0.0020072140955596
cg05168977;-0.00816818523077688;0.00266462557435433;0.0021736760096015
cg06262098;-0.00776411794449789;0.00253551185618691;0.00219753209521012
cg09066361;-0.0102898727250009;0.00337198820437089;0.00227644659646198
cg09411999;-0.00515080700084694;0.00169103820621207;0.00231951340486347
cg02988763;0.0109464733848431;0.00360215726945456;0.00237470425865394
cg05665768;-0.00752462580105763;0.00248562145418465;0.00246780478192854
cg06589961;0.0115658768779444;0.0038234428342737;0.00248641232294022
ch.6.20150281F;0.0095606861812262;0.00317202963764346;0.00257777214104371
cg06920324;0.0110033986072907;0.00366035739904032;0.00264622377477819
cg01343624;0.0110858411864971;0.00370372846392923;0.00276107572996476
cg08551333;0.00871327740815917;0.00291350875838626;0.00278386732285851
cg26672159;0.0113683460614869;0.00380343758830998;0.00279923176244523
cg03707599;-0.00700507387694272;0.00236013043179078;0.00299658912648781
cg26849637;0.009189895430475;0.00310271671629309;0.00305760256392107
cg08526637;0.00767952319189858;0.00259760869002783;0.00311271459655071
cg27043531;-0.00633329145643605;0.00215214084350613;0.0032527244279138
cg06746365;0.00920451067317896;0.00313131452273023;0.00328738329453226
cg00919237;0.0109560306938456;0.00374281342757487;0.00342009102046836
cg05037643;0.0109257956745886;0.00373853384607296;0.00347254347356607
cg09367467;0.00973712335779671;0.00333883873516258;0.00354186627305653
cg02463988;-0.0101418798002075;0.0034821290175039;0.00358489177703758
cg08229366;0.00896378452979852;0.00308239458811203;0.00363680016076662
cg02884053;0.0100647833030572;0.00346833075670399;0.00370895217543743
cg06987468;-0.00587635646860367;0.00202832785817323;0.00376577699196146
cg07858745;0.0084710104436129;0.00292393479199639;0.003765972639724
cg01388054;0.0102661881199665;0.00355454282014137;0.00387468141169955
cg00804237;0.0105004356891382;0.00364503781463243;0.00396732598552607
cg01800538;0.00937320135762363;0.00326933454243139;0.00414375313325965
cg05651960;-0.00911136572001416;0.00320709320889471;0.00449717005892847
cg08782122;-0.00749573319779624;0.00268596003280754;0.00525927113438029
cg02637105;-0.0106315190911183;0.00381928419328988;0.00537523621918901
cg07925487;0.007474694311363;0.00270134891543768;0.00565707811261762
cg06430309;-0.00756580583570139;0.002736012791126;0.00568762239569742
cg09882283;-0.00914903514968609;0.00330858620081546;0.00568809163572681
cg05102770;-0.00737993651192033;0.00267584408221259;0.00581589549633188
cg03066323;-0.00516880668039322;0.00187971522354899;0.0059634963869446
cg05895410;0.0103649291068277;0.00376976367530962;0.00596880078139905
cg04822748;-0.0101724145705869;0.00370016773211224;0.00597451858950782
cg04132649;0.00917843671510334;0.00334417332107295;0.00605836653218295
cg08767650;0.01013917209149;0.00370779398914489;0.00624643774760236
cg00361343;-0.00904924685052482;0.00331333085499377;0.00631112367964537
cg05836184;0.00987422337005451;0.00363985427939298;0.00667158843892546
cg07478063;0.010258800226765;0.00378166743337879;0.00667230665517615
cg06367286;0.00985677501022858;0.00363871431516859;0.00675144110763437
cg09361748;0.00551049093130836;0.00203519501890381;0.00677719612417704
cg01614536;0.00783467925948226;0.00289489030196882;0.00680207333056626
cg08549390;0.00918828163042236;0.00339512317361856;0.00680339431413479
cg08960663;0.00986560642804325;0.00366692664273089;0.00713601802353103
cg06731886;0.00759857484089135;0.00283005666608842;0.00725395687260122
cg07073508;0.00750795827019962;0.00280165811044902;0.0073660279584411
cg01473643;0.0104707460083106;0.00391146036182714;0.00742978647134684
cg27067922;-0.00862296188820554;0.00322246872568491;0.00745317891756347
cg05232889;-0.00953200119199333;0.00356615524014824;0.00751971012652752
cg09667134;-0.0080877473967718;0.00302882657833612;0.00757930593181411
cg06497408;0.00960696337481212;0.00360418075533934;0.00768726901948824
cg02440199;0.00829689144796079;0.00311644660540877;0.00776104763838459
cg00156506;0.00798374095527287;0.00300080954993976;0.00780179987941643
cg02920600;0.0063679932842624;0.00239444280654049;0.00782593845297186
cg03930004;-0.00666294858925055;0.00250882523602604;0.00791195389046162
cg00861497;0.00972284625091017;0.00366527752650964;0.00798530937172937
cg26976937;0.00900192711746594;0.00340402022222209;0.00818120163312908
cg05383910;-0.00480034617413999;0.00181688973048593;0.00824015157797853
cg03873108;0.00701769686215682;0.00265701019028715;0.00826127931279541
cg05239504;0.00956629824100579;0.00362470849835402;0.00831041316293712
cg05119931;0.00982418867714375;0.00372310035718413;0.00832217077184416
cg05928806;-0.00751643142976354;0.00285227630272899;0.0084077913234879
cg06022318;0.00773141955685239;0.00293534716783647;0.00844096116954762
cg02564523;-0.00928605274582984;0.00352631558250134;0.00845450817952775
cg02050028;0.00632409261961422;0.00240245351895683;0.00847970708339996
cg06987369;0.00647526417969062;0.00246381566235711;0.00858519771476485
cg08416054;0.00963459088608914;0.00367182989264323;0.00869239913797537
cg05467568;0.00783021426553471;0.00298767152672979;0.00877129677995747
cg04043591;-0.0079626856633965;0.00304140275117149;0.00884218157852712
cg00947599;0.0094939621085963;0.00363251437578504;0.00895922339098687
cg04546557;-0.0100292120518343;0.0038406414439003;0.00901887679966418
cg00302030;-0.0093453320053646;0.0035813409704892;0.00906877639538961
cg06912403;0.00724720590492082;0.00278064135705454;0.00915243036970737
cg02052217;-0.00657903824426447;0.00252549531142207;0.00918612055732693
ch.6.57776846F;0.00846032963359773;0.003249376968168;0.00922295018217167
cg26842044;0.0095658239731992;0.00367674419239935;0.00927601189150584
cg04642165;-0.00416537142050009;0.00160161940850334;0.00930270294631097
cg05162032;-0.00674806094132436;0.00259788414549673;0.00938991344325268
cg03483426;0.00690479733937167;0.002665308432288;0.00958036307704868
cg03644971;0.00956348893054175;0.00369376823143889;0.00962306559280635
