cpg;Coefficient;SE;Pvalue
cg23649190;0.0146615152117797;0.00368566198202381;6.9501189586374e-05
cg11049750;0.0140421044329346;0.00360391432708486;9.76540407138238e-05
cg01112930;0.014904603784748;0.00385722625937842;0.000111511878767789
cg26735294;-0.0118318019498961;0.00345519542425413;0.000616269653654467
cg20383624;-0.0114669084659093;0.00336380647910229;0.000652233546213909
cg08212821;-0.0125463817527694;0.00368869982497028;0.000670657150895648
cg16066237;-0.0115959483081954;0.00342367578604059;0.000706645158173536
cg01112702;0.0125842925520397;0.00376176190060244;0.00082188062395494
cg05957603;0.0126659542577567;0.00380722149727023;0.000878419669631425
cg14547966;0.0109002466344581;0.00332474803292151;0.00104353668384205
cg19191357;0.00925456029346624;0.00283777734518964;0.00110941646499929
cg09020181;0.00880772053579273;0.00270089260801348;0.00111004132744885
cg25469221;0.0115405648376113;0.00353952187906711;0.00111221091644975
cg05569447;-0.010816896592861;0.00332443664445783;0.00113891152087919
cg26090554;0.0114995119690631;0.00354470439183537;0.00117806451064395
cg04243127;0.0113290444209717;0.00354621663071429;0.00139983625232187
cg00612628;0.0112340011224799;0.00355245679401857;0.00156518077268131
cg24864402;0.00897893438443603;0.00286697375552506;0.00173708057507727
cg10162698;0.0105552316636032;0.0033773577935224;0.00177628216616688
cg03805475;-0.0112369959971198;0.00359671209041557;0.00178264278778539
cg08464860;-0.00925420780712866;0.00296630438684952;0.00180988082876088
cg06468476;0.00976136502977722;0.00314777687649331;0.0019284575071814
cg03643948;0.0109896591318777;0.00354929731556975;0.00195957613860598
cg01361351;-0.00934219338753256;0.00303300145342067;0.00206874846478955
cg18697163;-0.00835041234452416;0.00271400482418196;0.00209245386668944
cg23742080;-0.0115899745411306;0.00378487351139459;0.00219729225576426
cg04626105;0.0118070802743731;0.00388077917077626;0.00234660057745184
cg11225751;0.0111991505165218;0.00369021689928384;0.00240677883600504
cg05090319;0.0102501043752554;0.00337887300393925;0.00241665218785447
cg05138704;0.0111364277115982;0.00367525748980594;0.00244466173777447
cg26232417;0.00983954445409541;0.00325000552673482;0.00246547378014461
cg00640315;0.0104197846064159;0.00346906142874446;0.00266777619695879
cg11564339;-0.0101789340475118;0.00339398502659773;0.0027076963029119
cg16728616;-0.0101051630049086;0.0033710259062738;0.00272068027171801
cg19343631;-0.0106360162606107;0.00355907347182879;0.00280421346276738
cg05236972;0.0104833171840061;0.00351666129794887;0.00287268816386488
cg18834039;0.0105495558455336;0.00354105346708879;0.00288988927753531
cg05436043;-0.0110867879929354;0.0037346665903843;0.00299144950962771
cg12942139;0.0100288004978123;0.00340834080634061;0.00325648553416646
cg03787796;0.00483886257881416;0.00165006129368617;0.00336206970146247
cg08815337;-0.00734523328358876;0.00251062012161084;0.00343720907122447
cg21135483;0.0106737353085345;0.00365324127877641;0.00348108247434842
cg27645955;-0.00821755602573241;0.00282792607837552;0.0036624579201201
cg00939965;0.00987513838660481;0.00340842061642731;0.0037641733417203
