cpg;Coefficient;SE;Pvalue
cg16395997;-0.00989240941370888;0.00241151920716902;4.09331767446952e-05
cg13558682;-0.0109760640909219;0.00291831390508062;0.00016916924628918
cg13362033;0.0141741216689851;0.00385900143718983;0.00023971719979754
cg17587492;0.0135386115767364;0.00376505885803175;0.00032332593644846
cg14838566;0.0115334830425859;0.00321358946128201;0.000331984314477785
cg19749975;0.0125610474155803;0.00351308040892466;0.000349548368560493
cg13535663;0.00975794557347452;0.00273555456446817;0.000360979490749314
cg15274864;0.0102429320348419;0.00289205907501815;0.000397491478914436
cg16097041;-0.00828008946893946;0.00233795064691791;0.000397705845308627
cg19820248;-0.00955865743554745;0.002708272123083;0.000416455537344484
cg19275832;0.0114867025330588;0.00337824033767914;0.000673358713006666
cg20142535;-0.0108019763601673;0.00318751886076055;0.00070190161795336
cg19621710;-0.00893235618653139;0.00264733828886755;0.000740602980972338
cg18177819;-0.0109766307916023;0.00328019479457564;0.000818873856348379
cg15718572;-0.0116703772371069;0.00354305708849678;0.000988174173987555
cg13130398;-0.0113670191099141;0.00349535421595407;0.00114581350587084
cg17002156;0.0107303536623044;0.00331082879804776;0.00119116544140063
cg13216331;-0.00610267942918516;0.00190977913813257;0.00139593799891302
cg17515347;0.0108934137055517;0.00345550246447296;0.00161888098558838
cg17275148;-0.0115379721938305;0.00367639952052069;0.0016987920314564
cg19745515;-0.0115079102947708;0.00367876790187021;0.0017588232058604
cg15209710;0.0111808101355622;0.00358349155238151;0.00180796822568308
cg15934095;-0.00941680433325127;0.00302632281767392;0.00186055979104105
cg15505700;0.011683615784577;0.00375493645848681;0.00186117481790893
cg16017414;0.011901504969056;0.00388562920612925;0.00219163473451467
cg17470497;0.0109900441010493;0.00359740335198129;0.00225065348980302
cg14222679;0.0109853474899933;0.00366741909898273;0.00274094878830322
cg15198094;-0.0110100257156646;0.0036840826510985;0.00280314465583964
cg13977623;0.0112107104861849;0.00376002935142978;0.00286794462689299
cg21382392;-0.00514931280930327;0.0017359052540934;0.00301351531957361
cg16144193;0.00760925042963264;0.00258306674223324;0.00322099474973103
cg13226919;0.0112411039267273;0.00381867623750848;0.00324295903685634
cg19091291;0.0104874764293883;0.00358516434060664;0.00344187483716862
cg16061436;-0.00940054844161377;0.00321619436675208;0.00346810753010052
cg14626797;0.0097428986284286;0.00334628135573146;0.00359628939196321
cg13794529;-0.00667349217774752;0.0023034297546466;0.00376511992839679
cg16515477;0.0079739803622469;0.00276337641172239;0.00390676688471636
cg19272720;0.00652816562041702;0.00226290618401438;0.00391588810302956
cg13378649;-0.00801471719869106;0.00278021680368595;0.00394198927678158
cg13371976;0.00797544588866552;0.00277168334708973;0.00400873346215735
cg13477111;-0.00457693268811012;0.00159119508824623;0.00402224298276799
cg17041185;0.00981319984765886;0.00342415158213514;0.0041585479586318
cg20256120;-0.00953522519802081;0.00336084696034144;0.00455182962963818
cg20777176;0.00751103748553427;0.0026486105217546;0.00457052385491297
cg17868936;-0.0102290661737723;0.0036232669910506;0.00475526806923632
cg18937225;0.0106045401622462;0.00376193360825884;0.00481875101014217
cg17324226;0.00814831755576233;0.00289818446777189;0.00493072868446232
cg21168982;-0.00908345876665006;0.00323862835109136;0.00503596767735781
cg14155831;0.00681961395808132;0.00244001410469874;0.00519145513884856
cg18192414;0.0106955225541078;0.00383157910894845;0.00524783441556831
cg15120220;0.00936179021317127;0.00335819530130728;0.00530763988651128
cg15700437;-0.00678998459349903;0.0024525192678293;0.00563019506663032
cg17949127;0.0105050253317883;0.0037998414635013;0.00569933882200946
cg20671910;-0.00814611263849112;0.00295300164958169;0.00580518096437921
cg14827807;-0.00397347204328694;0.00144447247309136;0.00594477713003094
cg16263152;0.00866342282530017;0.00315996082704003;0.00611363753592897
cg15385589;0.00797757846089261;0.00291978916059991;0.00629044017940683
cg15323066;-0.00714816234470392;0.00262442308958215;0.00645535390302177
cg16392691;0.0100025942512505;0.00367669990884882;0.00651761860196542
cg14506552;-0.00927453598684286;0.00342524819174649;0.00677517438994646
cg17953816;-0.0054960043997351;0.00203353974486137;0.00687832153230639
cg17711527;0.00711170220611995;0.00263420226745917;0.00693904396617451
cg20086597;0.00988861825325863;0.00366858979103911;0.00702868461343908
cg20327105;-0.00886639459642123;0.00329405113028676;0.00711019847455696
cg21288496;0.0095196767938873;0.00354119494683689;0.00718239849834124
cg16108964;0.0100257598326953;0.00373168521925088;0.00721709284083039
cg13361185;-0.00879990640660155;0.00328238290179491;0.00734133527756287
cg18385205;0.0104621581049056;0.0039073308974979;0.0074158008460109
cg15923484;-0.0100378619965863;0.00376544001776283;0.00768082825333127
cg20630887;-0.00833683853177328;0.00313529576600616;0.00783665016727397
cg14093144;-0.00700815732062289;0.0026376829940773;0.00788541970314982
cg14563115;0.0102136608421713;0.00385025556434607;0.00798454057713172
cg19694465;-0.00918044280137321;0.0034631294650356;0.00802753478961193
cg19807716;0.00823679365515373;0.0031163400087158;0.00821511283895238
cg13342625;0.00704663792388006;0.00266701594887716;0.0082383227749393
cg20243838;0.00734179518255729;0.00278494096755412;0.00838284283917767
cg21572480;0.00966263093392106;0.0036669746003578;0.00841269506487752
cg15462736;0.00849068727672032;0.00322572631389891;0.00848392896260797
cg15268136;-0.0071049384827187;0.00271328754324378;0.00882986847861011
cg21686171;-0.00718579005036609;0.00274888914100681;0.00894705689227671
cg15573687;0.00983295523456877;0.00376346484095319;0.00898195962498971
cg16871828;-0.00506882168776124;0.00194408545015849;0.00912583107500231
cg13195486;-0.00883534843885444;0.00339714618418581;0.00930026175805088
cg14913111;0.0081755151727553;0.00314499126782392;0.00933501327599728
cg16318688;0.0093162683894157;0.00359345559085111;0.00952630856395464
cg18468844;-0.00797404847446115;0.00308065927800909;0.00964165781678916
cg19733042;-0.00916630586796761;0.00354516116396346;0.00972146682074571
cg15016597;-0.00527626024302647;0.00204567117080812;0.00990203017878144
cg17864040;0.00674055876075916;0.00261368984942499;0.00991029600737192
cg18170100;0.00972633098325421;0.00377636014508225;0.0100071099697954
cg15058901;0.00716502831257106;0.00278717669785648;0.0101489716311441
cg15084470;0.00960122654890861;0.00373653048386755;0.0101828757220098
cg13865248;0.0093941648400183;0.0036649889847659;0.0103706982403711
cg15711508;-0.00676903766960943;0.00264167122581886;0.0103949329136833
cg17109725;0.00719496455654723;0.00281165308097092;0.0104979721189592
cg19234495;0.00529962712724433;0.00207298166249568;0.0105723813512533
cg17759535;-0.00822869169825387;0.003222434448712;0.0106626766643221
cg18183941;-0.00773250976854978;0.00303337952144096;0.0107988868427359
cg21163972;0.00678594611885863;0.00266670342409957;0.0109373312582498
cg16118379;-0.00896197902612896;0.00352260005742744;0.0109547941272268
cg15028232;-0.00689483496540781;0.00271022786122088;0.0109589314994655
