cpg;Coefficient;SE;Pvalue
cg07199999;0.0160949721283483;0.00367787921673115;1.20790741690024e-05
cg16706374;0.0152281776321649;0.00380108359031855;6.1684414153218e-05
cg13848981;0.0145425572441887;0.00379888195188016;0.000129128387196475
cg08068630;0.0135110655777459;0.00358129806137028;0.0001615080715619
cg08163906;0.0116136467899245;0.003224277511009;0.000315854043301256
cg00029822;-0.0115816454480971;0.00324936501807601;0.000364856875302966
cg22986084;0.00998625490576504;0.00282561531232287;0.00040903047951657
cg16948199;-0.0122333022580919;0.00350025050687958;0.000474098933233913
cg22763181;-0.0120852350331445;0.00346612812726337;0.00048907967163947
cg18371471;0.0127939321078563;0.00369007064798388;0.000526059361937281
cg02144389;0.0126480217730341;0.00369151576214914;0.000611997649441309
cg03465782;-0.012802122716915;0.00375072460741837;0.000641954149877333
cg04285855;0.0106273477519966;0.00316978435621622;0.000800263275221202
cg04283000;0.0129685055523205;0.00388239101198882;0.000836759144680732
cg23174392;0.0115993516068134;0.00347934741185839;0.000856768007499009
cg27134816;-0.0115350276085902;0.00346987450550664;0.000886294471295623
cg26491818;0.0121127616341719;0.00364879172420774;0.000901259295377876
cg03950246;-0.0115073910069011;0.00347413798911605;0.000925319044923989
cg18372896;0.0126804898747871;0.00383155032637255;0.000934650255433933
cg08880524;0.0119847684880788;0.00362598184768354;0.000948924653847882
cg03360272;0.0111709596098137;0.0033841151390741;0.000963413355496656
cg10113467;0.0118143612263229;0.00358162049526604;0.000971655712273645
cg04324727;-0.0114800644873169;0.00348076400508074;0.000973258524838094
cg24676409;-0.0117664815267863;0.00359262666493143;0.00105596487141346
cg11427898;0.00938242978110701;0.00287598790275574;0.00110499320259572
cg06633543;-0.0112201359253567;0.0034420336633561;0.00111514261561962
cg09624525;0.0123386372090318;0.00380957485288091;0.00120013147221887
cg03844381;-0.0116785246505413;0.00362124789144455;0.00125972644420536
cg25927529;-0.0113257122434611;0.00353250867074499;0.00134529195095068
cg12970695;-0.0108245308468479;0.00339372647478477;0.00142484235663742
cg09314642;-0.0107787214427569;0.00342098832824182;0.00162844897581704
cg14897298;0.0115131780468414;0.00365439178443938;0.00162988702265943
cg11683125;-0.0119840748321107;0.00380599201846206;0.00163976674603339
cg11946072;0.0116216117563399;0.00370875213386884;0.00172697318706372
cg20512924;0.0119836380066403;0.0038267559378416;0.00173892294688471
cg04067428;0.00947928327794933;0.00305479997823978;0.00191519013912367
cg20901464;0.0113829210380954;0.0036963420491674;0.00207341647997306
cg26991024;-0.0115995319999252;0.00376674883512964;0.00207379980015399
cg17672262;0.0100846348267869;0.00327624247934287;0.00208317985231476
cg08782897;-0.011067196673193;0.00360125160746881;0.0021180996117377
cg08225398;-0.0113572761909638;0.00371061160464578;0.00220779040682983
cg11973886;-0.0101639262397223;0.0033312402394886;0.00228009377345051
cg12341060;-0.0122622902635459;0.00402270590485665;0.00230163686835017
cg25007781;0.010910081030851;0.00358040674543164;0.00231012815621534
cg05201956;-0.0105178522534423;0.00346456670212016;0.00239870729040459
cg02248320;-0.0105761549773619;0.00349181581699105;0.00245493834168453
cg16313891;0.00966989314164811;0.00319320276210933;0.00245954908184531
cg25896603;-0.0109333732290342;0.00361420568233089;0.0024854192435213
cg01614839;0.0114909495487451;0.00381157364598527;0.0025718939619781
cg14893690;0.0102489120528275;0.00340497052683679;0.00261260126773188
cg10516465;0.0118391436478349;0.0039351211234315;0.00262467970416935
cg22205573;-0.0109536869444812;0.003647363405369;0.00267174812064275
cg07960360;0.00992649724908608;0.00335695863045303;0.00310656947816224
cg16278496;0.00950444715371951;0.00321561203397799;0.00311940656408227
cg18894666;-0.010896106564433;0.00370264853268856;0.00325271960997708
cg12520032;-0.0110273059878075;0.00376243975543826;0.00337989856619658
cg13941978;0.0091443267062817;0.00313463120686258;0.00353196250767562
cg12823329;0.0108061034217384;0.00371062711209155;0.00358888071011065
cg04216395;-0.0104430289303011;0.00358772030144475;0.00360539210680122
cg20916237;0.0105765793843184;0.00363529074389366;0.00362102662601083
cg21903221;0.0103186914574657;0.00354851876794002;0.00363879842073134
cg27584467;0.0112103552200355;0.00388010524284911;0.00386237538318457
cg04985020;0.0104327176277652;0.00361456677037759;0.00389802611373724
cg01141940;-0.00882774661320281;0.00305974108034692;0.0039125375737179
cg10530851;-0.00724534167661179;0.00252394460233156;0.00409639011817575
cg07626637;0.010502236599415;0.00365871401664346;0.00409859331474027
cg17303445;-0.0107152689062558;0.00373322253015026;0.00410151919941537
cg21897676;0.00969716772427652;0.00338800085460262;0.00420698922457996
cg00646185;0.00963489003042568;0.00336728336444654;0.00421875144494888
cg08354309;-0.0108112833470385;0.00377876002714669;0.00422218612475012
cg14391345;0.0103981075057792;0.00364462790687341;0.00433092165875981
cg00521048;0.00847619536512187;0.00297407750022764;0.00437157864811977
cg08599294;0.00910181061920275;0.00320065499983609;0.00445882911559425
cg22943762;-0.0108361429249821;0.00381084682844064;0.00446210105629274
cg09207578;0.00951050329403515;0.00336008159345242;0.00464842906020924
cg18789918;-0.00932225430165177;0.00329360787131577;0.00464886686508392
cg23370328;0.00926019274555954;0.00327678195114669;0.00471329518868113
cg15269045;0.00948753156237333;0.00336072854861477;0.00475679676687324
cg06233328;0.0109286859554895;0.00387207830935261;0.00476606122931844
cg05202439;0.0107114971582017;0.00379642408580816;0.00478040891209786
cg16222062;0.0103913864590191;0.00368460750343702;0.0047991437879239
cg10662643;-0.00903641109731765;0.00320458554917482;0.00480479466487993
cg01636873;0.0100577720851123;0.00357675179543565;0.00492368127462761
cg14851578;0.00903759058992662;0.0032209294165593;0.00501769991309153
cg14626375;0.00935224421485499;0.00333370387658356;0.00502601896785126
cg13546977;0.00807434516156249;0.00289250865673979;0.00524695564273203
cg12334911;0.00989796232578425;0.00354825111415435;0.00527841743231239
cg08071391;0.00957276355730731;0.00343235301362347;0.00528743468153836
cg04124789;0.0100246152241731;0.0035947482916961;0.00529227578301161
cg04787443;-0.00893034190221589;0.00321038906637604;0.00540748637284238
cg22843395;0.00882832806834705;0.00317693414607037;0.00545461796293001
cg15488822;-0.0100685903622787;0.0036322214009771;0.00557096138607338
cg13114125;-0.010801309856243;0.00389776023821592;0.00558572983826944
cg14831317;-0.0108405619706205;0.00392059600053349;0.00569177206778937
