cpg;Coefficient;SE;Pvalue
cg07817648;0.0147077970138014;0.00372694792190291;7.9355498443956e-05
cg02614683;0.0143624309223703;0.00372940778667874;0.000117574485777427
cg18128898;0.0130961967529312;0.00344203300879062;0.000141927215572379
cg13866129;0.0111577004923399;0.00307936950068024;0.000290787405238357
cg24197935;0.0132236220356886;0.00369768212939041;0.000348635353692894
cg14767877;-0.0130215230019416;0.00372488767210809;0.000472613963668378
cg06460475;0.0133670414302669;0.00383529968053186;0.000491647142645601
cg03487637;0.00940217246882538;0.00270763629209616;0.000515702100346682
cg10845200;0.0130955293808155;0.00377510724284981;0.000522563088321215
cg23939236;0.012574319157704;0.00365755894814457;0.000586245781639572
cg08821715;-0.011956931605805;0.00354694913526566;0.000748831297841313
cg10405205;0.0127199284124259;0.00377664795387506;0.000757026458434784
cg18268492;0.00905607089732849;0.00270143001289457;0.000801359363382104
cg05415131;-0.00976411479757151;0.00295080300328702;0.000936403027150146
cg23050442;0.0116680919155255;0.00353594474267363;0.000967360644300586
cg10831684;0.0102065495821593;0.00316946100867472;0.00128065772452124
cg07652350;-0.0122051176808005;0.00381546090396224;0.00137973103802025
cg27212359;-0.0113867231468392;0.00358893871145144;0.00151014395024551
cg10566121;-0.0104426141887744;0.00331848610399215;0.00165067468317914
cg13569486;-0.0116011745821941;0.00369383898730473;0.00168554791310327
cg03371662;0.0103782472311066;0.0033074843233283;0.00170216956847469
cg13103303;-0.0112101055243087;0.00357989547794327;0.001739715774002
cg08918224;-0.0117691395302445;0.00376392259799543;0.00176703119425292
cg04701106;-0.010152098944019;0.0032497028323553;0.00178405363881051
cg12361290;0.00907362235014041;0.00290674327855634;0.001798853281471
cg13105167;0.0111728317157324;0.00358585081043897;0.00183440094385301
cg03157283;-0.0105318211839097;0.00339350867341971;0.00191233471832752
cg08972582;0.0112530349851867;0.00364436549992784;0.00201650980829526
cg07617147;-0.0114133512499502;0.00369781006165565;0.00202516802334074
cg14261700;-0.0105298933977618;0.0034173941433892;0.00206123833870664
cg07421032;0.00932055543119688;0.00302881646913554;0.00208889931092959
cg04183158;0.0114468547329438;0.003730475787957;0.00215157603690286
cg11276456;-0.0106671060573721;0.00348723891495732;0.00222153216851728
cg11948988;0.0114701827330851;0.00376989821482104;0.0023456652579763
cg09163686;-0.0110769809976898;0.00367417029192221;0.00257127441093052
cg01434559;-0.0112725707023499;0.00374839341901337;0.00263573215575896
cg06386278;-0.00886618882369123;0.00295988560641216;0.00274040381747331
cg02798749;-0.0103923148899593;0.00348457850843654;0.00286022745080594
cg19612504;0.0108462458313211;0.00363713908038401;0.0028629560177541
cg25060949;0.0105711789313311;0.00354845814592153;0.00289105115593546
cg11621586;-0.0110239038799771;0.00370529077670813;0.0029281748208676
cg05592911;-0.00976310528995903;0.00328578229162482;0.00296524209646365
cg13722539;-0.0104251368429345;0.00351809470505027;0.00304369107870406
cg12199343;-0.0102072210442338;0.00345301441772174;0.00311624778365072
cg23896253;-0.010082377575706;0.00342369301543549;0.00323076132080258
cg19114820;0.00878232503311542;0.00298569535012991;0.00326661403086159
