cpg;Coefficient;SE;Pvalue
cg04943225;-0.0136083381923994;0.003500698137087;0.000101356582937862
cg11771602;-0.00871010534972151;0.00227186868502625;0.000126130143785375
cg05217331;0.0127918738005855;0.0034406139041147;0.000200882203911124
cg09257178;-0.010956369499993;0.00305567783258939;0.000336333177973103
cg08722395;0.0123680790384293;0.00354885480902024;0.000491971208565367
cg05507566;-0.00643613587203529;0.00187257920496877;0.000588101507050687
cg12018865;0.0130065838668925;0.00378835757163916;0.000596272752484084
cg03742286;-0.00895310389880996;0.00262263816164483;0.000640688079009077
cg08276645;-0.0127645209652973;0.00378583552231896;0.000747187194939047
cg06886827;-0.0110474460854361;0.00333375062794176;0.000920310694544568
cg05619712;0.00964259314586251;0.00303029907071683;0.00146231573455213
cg10738041;0.00848461328308364;0.00267444711979956;0.00151146222603982
cg09471343;0.0084389965696297;0.00266298696833488;0.00152966200125837
cg06476685;-0.0113157480756232;0.00357476518913084;0.00154842139110989
cg03412497;0.0099107770181319;0.0031668951826855;0.001751081106108
cg03130530;0.00766526275794192;0.00245412043005183;0.00178759008078433
cg07614521;0.00965597746576306;0.00309241135142115;0.00179337270605406
cg02540338;0.0117707353103254;0.0037697336768677;0.00179363818332079
cg06392109;0.00878580887434796;0.00282216574256929;0.00185105560588616
cg11872561;-0.0100083382430068;0.0032168139500691;0.00186292077082262
cg11656478;-0.0108220779366579;0.00349068017237975;0.00193339274036264
cg08461339;-0.0113353076875923;0.00365903347254325;0.0019489935738356
cg12014818;-0.00793667540888057;0.00256892633628449;0.00200499619985151
cg06795101;0.01214362957153;0.00393951522278049;0.00205256793793218
cg06621452;-0.0111298177011571;0.00361160066834958;0.00205832126904315
cg08836542;0.00687540794579511;0.00223799350706045;0.00212536837497812
cg06267200;-0.00970198284041878;0.00315921331853044;0.00213334389393682
cg02935132;-0.00822250281959865;0.00268085031938726;0.00216128514420089
cg12415761;0.0117074667994422;0.00381860430555319;0.00217014389138881
cg11660418;0.0111364215259803;0.0036330851730683;0.002174666604422
cg04834204;-0.00516561913256285;0.00168648790669974;0.00219170585156014
cg10034588;-0.00679673154963155;0.00222413203710403;0.00224383906841352
cg04706995;-0.00704631740241417;0.00232348276184078;0.00242414024451354
cg05903386;0.00960067805136211;0.00317479311648552;0.00249429515505861
cg09969806;-0.00909560268835431;0.0030097112250844;0.00251040171460137
cg11236727;-0.0105761144803169;0.00350273519647797;0.00253286434196354
cg03147185;0.00684549733992442;0.00227924849624732;0.00266980346421186
cg07059875;-0.00875868213229838;0.00292202907391291;0.00272234427741302
cg02972026;0.0109170627121779;0.00364542527375102;0.00274688297973058
cg08177681;-0.0102031426732629;0.00343041575878045;0.00293641892516572
cg12157646;0.00925376151764972;0.00311582262987023;0.00297871842235109
cg03761162;-0.00794020937938175;0.00267650051653447;0.00301074759964071
cg12449916;-0.0056192700548151;0.00189469064260353;0.00301898533397571
cg05295703;-0.00916450094362917;0.00309409724914943;0.00305716804564105
cg07210996;0.00677377046388435;0.00230441542065379;0.00328769277896745
cg06232130;-0.00754775575930909;0.00257533493239835;0.00338105524648824
cg06383022;-0.0108808316130107;0.00372137912641427;0.00345708249508669
cg04005059;-0.0060934232929935;0.00209620123722352;0.00365043276912691
cg03077533;-0.0111830886122095;0.00385644755079914;0.00373350792821969
cg07208825;-0.00927715398414994;0.00321549948366994;0.00391244349324082
