cpg;Coefficient;SE;Pvalue
cg21907389;0.0154859165970071;0.00355048647491941;1.29095678426117e-05
cg24146776;0.0158850193737509;0.00369854298417784;1.74740766213377e-05
cg19375583;0.0128784902507741;0.00322471329696284;6.50541810748306e-05
cg13233545;0.00922897906707501;0.00242152758731565;0.000138281543535679
cg11581280;0.013373923892234;0.00368768099809797;0.000287123382003318
cg11153239;-0.0135187631767523;0.00378431138650207;0.000353835562360238
cg14533860;-0.00940808633394157;0.0026522267393854;0.000389288918391517
cg14645264;0.0122590096177584;0.00348851138701369;0.000441231548224175
cg14521077;-0.00754707077821834;0.00216816049570636;0.000499800089877711
cg17482117;0.0112975919330422;0.00328096234722882;0.000574496785796241
cg13268590;-0.0120433227842437;0.00355683858329387;0.000709290229693571
cg25301180;0.00972342106239661;0.00288331807091163;0.000745424967939057
cg16301768;-0.0114279299471974;0.00341937632193526;0.000831442663122073
cg18808261;-0.0103392983866835;0.00309467997156755;0.000834798849733698
cg13711885;0.0100802912280349;0.00303078371341672;0.000881118786886459
cg19846707;0.0115521001284236;0.00347379656956189;0.0008826104477615
cg24856383;-0.00951180395086315;0.00294646233790776;0.00124566786361169
cg17660833;-0.00839465779858105;0.00260784111314949;0.00128635516964914
cg18749990;0.0117294143715531;0.00366070087848514;0.00135464496674165
cg15761531;0.0110829212412114;0.00346094164271552;0.00136342070377404
cg23471798;0.0110652932625284;0.00346082002239442;0.00138718708406771
cg15697575;0.0110190907050064;0.00344668852412032;0.00138861086460673
cg16033921;0.0127322902771291;0.00400442986754396;0.00147503246944281
cg23232188;-0.00751801652779963;0.00238208070890151;0.00159909772833466
cg24357890;0.0117106863072627;0.00371586987242972;0.00162415841311281
cg21455927;0.0110774736029805;0.00352659087965368;0.00168298420031587
cg11341144;-0.00619590349368131;0.0019798696571074;0.00175133756144163
cg13575298;-0.01008676923276;0.00325739758235078;0.00195771686550184
cg11082447;0.0103123888701309;0.00334405559047164;0.00204376942632989
cg25155774;-0.00806133289392101;0.0026177953810602;0.0020739304219014
cg12800244;-0.00892531327066587;0.00291147589755724;0.00217260480283954
cg16180552;-0.00891566383040819;0.00290981393189607;0.00218400429695442
cg20387954;0.00882837087745379;0.00289576509238431;0.00229820176048101
cg24902842;-0.00890176544841377;0.00296282348592987;0.00266028890599412
cg21192185;-0.00939069680159436;0.00312735527126674;0.00267543473336762
cg20849286;0.00712000161554402;0.00238382798077843;0.00281920196853069
cg23726408;0.00832051684656454;0.00279211510381656;0.00288243720127579
cg22259536;0.0109434681890054;0.00367540958405154;0.00290626113630366
cg24333845;-0.00919741275455821;0.00309099969330925;0.00292467181006628
cg23056042;-0.00821393232282371;0.00276819156518133;0.00300470916143081
cg12727374;-0.00881719353311566;0.00298551837210692;0.00314375065857586
cg14042799;-0.00810311414604008;0.00275098102129863;0.00322395434168443
cg14468720;-0.00948631293483182;0.00323397707470798;0.0033535026503293
cg16790847;-0.0080717540169478;0.00276108298633836;0.00346229801468212
cg14847818;0.0101069353128874;0.00347233602231181;0.00360617808720343
cg23331966;0.0108989049334338;0.00375633285340511;0.00371410708184061
cg19385799;0.0106438430957137;0.00368417663668195;0.00386383418212244
cg23879460;0.00890272608116277;0.00308775794830321;0.0039361598519233
