cpg;Coefficient;SE;Pvalue
cg05156200;0.0136756455850586;0.00372997080946513;0.000245968271585073
cg08380005;0.0122974077376431;0.00346556204956254;0.000387491091345615
cg05001992;-0.0120930090921244;0.00345116252478017;0.000458257736508205
cg02376668;-0.0129723439830079;0.00371916134773402;0.000486692515919374
cg00454961;0.0124721039085508;0.00363809447173668;0.000607604771558745
cg06737004;-0.0106265380121216;0.00310114866003246;0.000611085616373352
cg22106607;0.010004451325876;0.00293451584335677;0.000651455629981479
cg16920189;0.0101105270995546;0.00296590265305248;0.000652204233330012
cg03507326;0.0100181827598416;0.0029728495086745;0.000751975595626897
cg27303986;-0.012476174481784;0.00370307892745274;0.000754043643612756
cg02410200;-0.00961265391687181;0.00285928634788448;0.000774062744986592
cg27336587;-0.0116705897960928;0.00349821489768605;0.000849455550628098
cg17171916;-0.0126176613201999;0.00381655122793044;0.000946254368816346
cg03796952;-0.0109340955342288;0.00335092369010192;0.0011023585940122
cg03998655;0.0123188282451833;0.00378072487224827;0.00112072197144908
cg02097604;0.0123276432341583;0.00382731655308407;0.00127760847546732
cg24866923;-0.0118723004114408;0.00368766938940802;0.00128432724570593
cg04070986;0.0116807703428448;0.00363250859253;0.00130162680182055
cg04099036;0.00940005315981028;0.00292482802579495;0.0013095331948495
cg25908973;-0.0104352320326976;0.00325114593148854;0.00132869458496299
cg02532518;-0.0118973433124481;0.00377065142689595;0.00160361302544121
cg26796743;0.0100629065304212;0.00319167116072754;0.00161676863844473
cg01046309;-0.0106088770961397;0.00337423264498956;0.00166606557353077
cg03721281;0.0119774737354893;0.00382916451135114;0.00176024086574156
cg02308097;-0.0111755450766676;0.00357976613037491;0.00179709583339316
cg08734237;0.0104079962243043;0.00335978990397683;0.00194955306952493
cg23044169;0.0105304222673186;0.00341836660954038;0.00206624138734413
cg02025680;0.0115817291584379;0.00376403886995766;0.00209136013696687
cg02131967;0.00838654262441739;0.00272794202793739;0.00210989246110471
cg12440380;-0.0105500046683388;0.00344608392293721;0.00220269689363572
cg03387311;0.0114083145898983;0.00373882934131802;0.00227847791828473
cg10008589;-0.00953066351374842;0.00314849461049745;0.00246949758033821
cg02727029;-0.0108564041091907;0.00360842692228029;0.00262432661584011
cg04430866;0.0110852166654912;0.00369394554979855;0.00269169676917302
cg02090742;0.0109226281743434;0.00366121921090319;0.00285129603504386
cg08186341;0.010875781034077;0.00365009401597925;0.00288635095565792
cg08304084;0.0111405336950841;0.00377184388467764;0.00314086619691389
cg16754364;-0.0095050010605571;0.00323579728091897;0.00330920779863209
cg18730034;0.0108956834569236;0.00372270682790454;0.0034244977569764
cg09512322;-0.0106209351013039;0.00363274248392982;0.0034593283661789
cg04528069;-0.0112199444144171;0.00384849030010768;0.00355216424497007
cg07313523;-0.0101121507517765;0.00347745436070501;0.00363844189708695
cg04118849;0.0103830192180265;0.00359246081122602;0.00384966467090464
cg06535849;0.00993263059215141;0.00343714272016849;0.00385495711509165
