cpg;Coefficient;SE;Pvalue
cg24331049;-0.0137653311519641;0.00317348174097145;1.44039414202712e-05
cg18143824;-0.0136856631449727;0.00353906297218121;0.000110168821011669
cg06447378;0.0129059935317663;0.00351990278966446;0.000245819217185472
cg18021101;0.0132730547000865;0.00363666746988436;0.000262459805439486
cg19118519;0.0107138851126558;0.00299539677980515;0.000347848330011891
cg25832867;0.0108636766225748;0.00306211945721499;0.000388516438308395
cg13895393;0.0124901537696261;0.00357291128233385;0.000472657435166446
cg23775119;0.0128721395149346;0.00381534246811597;0.000741426522749777
cg25844366;0.0122269579708364;0.00364638539273029;0.000798909973824258
cg18145090;-0.0113007276130047;0.00339707267353277;0.000879100871036376
cg21088159;-0.00846094872591341;0.00254632596375847;0.000891166759730111
cg27546118;0.0125923931949881;0.00388339369696064;0.00118433585508093
cg26565018;-0.0101651419399595;0.00314917238864449;0.00124712472771138
cg16659202;0.0103888506675774;0.00322509241259892;0.00127629759147418
cg02648941;-0.0111994582309428;0.00348025028646002;0.00129086161433489
cg08801017;-0.0117194752946296;0.00365291261274272;0.00133543017595272
cg12983394;-0.0116783789111906;0.00365277489503589;0.00138804633258682
cg20271865;0.00996005710918385;0.00315687698455354;0.00160478899175864
cg08530065;0.010834708143105;0.00344414586567363;0.00165614471971853
cg01985465;0.0105433792617313;0.00337775894343418;0.00179985676582273
cg26718640;0.0081438774129008;0.00264782239140866;0.00210016987520412
cg18215726;0.0108756095555917;0.00354284333363211;0.00214244856102963
cg21670717;0.00889061304155547;0.0029127783302258;0.00227110662242702
cg04203901;-0.00839126874598054;0.00275191555626118;0.00229416194231091
cg27039453;-0.00923546136077032;0.00303933095547756;0.00237641194218285
cg08870030;0.0111052758773135;0.00368734555868681;0.00259766633076963
cg25054777;0.0114403199361638;0.00380176447030216;0.00261925217668535
cg01297020;0.00811771253822501;0.00270195537029689;0.00266118874058163
cg02693744;0.010425036932038;0.00349930035361324;0.00289023283946999
cg25815065;-0.00794217024036491;0.00266863494658867;0.002919233201781
cg03268012;0.00871602267920601;0.00293484810857546;0.00297957081150702
cg12764532;-0.0110276301563817;0.00371853867564256;0.00302111113756753
cg26936219;0.00648366244877303;0.00219070849791605;0.00308019736462706
cg05080615;0.0106287058664939;0.00359238143808871;0.003089600937207
cg17705731;0.00930383083703387;0.00317110609837931;0.0033469032463268
cg19825079;-0.00903364074395952;0.00311817933276472;0.00376643774713581
cg09754122;-0.00775297923112171;0.00267759356443718;0.00378551847223341
cg06309788;-0.00718560089724713;0.00248171567140785;0.00378655562507668
cg14854055;-0.00844369728218709;0.0029219864141899;0.00385595717324116
cg11187806;0.0105210362321824;0.00365591819926857;0.00400446842075919
cg26942952;-0.0111367734718572;0.0038703405781724;0.0040088309155446
cg13614181;-0.00995321871212934;0.0034684789082218;0.00410964509890344
cg09786383;-0.00947024478327219;0.00331302188387033;0.00425660557524576
cg01312412;0.0111349823276672;0.00390268319127405;0.00432867249053914
cg04142824;0.0105774091913129;0.00370735383120335;0.00432965394869933
cg17906786;-0.00980863915280339;0.0034560300107542;0.0045379655085136
ch.12.2061504F;-0.00974879447369504;0.00344505347433139;0.00465778643016712
cg24608681;-0.00789763185841359;0.00279138362238711;0.00466515047922733
cg22780193;-0.00848982301807834;0.00300076123397169;0.0046661157866138
cg25668058;0.00868606598500039;0.00309248428720043;0.00497317163464239
cg10379992;0.0104142031015671;0.0037340596699845;0.00528749700905418
cg14269510;0.01057034528992;0.00379171500028514;0.00530758391440644
cg25977879;0.00872095665399551;0.00313443676365977;0.0053974418425573
cg17113476;0.00725812728861788;0.00260957148545936;0.00541336192269304
cg07418289;0.0100947703596655;0.003637773492918;0.005520409135918
cg25719851;-0.00575131537309509;0.00207413564890897;0.0055563748600348
cg02402946;0.0080388363054475;0.00290157614219129;0.0055969139074461
cg07790176;0.00974851886891129;0.00352706387239463;0.00571117138018884
cg21314302;0.00983252920158773;0.0035649123779157;0.00581312070125306
cg23648516;0.00883283035019983;0.00320592989882327;0.00586645290809462
cg25874148;0.00906381798879646;0.00329143495917951;0.00589151693853196
cg26651188;0.00988181207266345;0.00358932350496394;0.0059031573678876
cg12255352;0.0101579361483845;0.00371896767810007;0.00630685613205684
cg05084700;0.00704397557233797;0.0025913888010279;0.00656333617305771
cg21456212;0.0097985002039436;0.00360742613032399;0.00660354957142761
cg01005425;0.0088660220505628;0.00326690112390903;0.0066497520440032
cg20248654;0.00781807391439203;0.00288791456766285;0.00678596234010809
cg18907770;0.00925010960499697;0.00341883445490032;0.00681744456388733
cg21566278;0.00946467252392122;0.00350064993436758;0.0068574213356406
cg04508340;0.00975672982794519;0.00361644821620303;0.0069783371996901
cg26575637;-0.00873823747742386;0.00324755270583235;0.00712991617837877
cg02658528;0.00847206672488495;0.0031561964502923;0.00726895296680863
cg24493258;-0.00734176122603309;0.00274065475402603;0.00738788416483149
cg13583316;0.0100194608722879;0.00375160432784042;0.00756901867943582
cg26160945;-0.00619085460702644;0.00232297323843906;0.00769754206123552
cg21627412;0.0097294479713838;0.00365870305618446;0.00783121669519282
cg01464438;0.00951881877679751;0.00358290360181854;0.00789018705136502
cg02381064;-0.00818792871966599;0.00308415101778044;0.00793459395551765
cg13473086;0.00845459935670846;0.00318876607022057;0.00801659180403458
cg10414975;-0.00630054826951976;0.00237712473553138;0.00803748134344273
cg09328960;0.00937865091490131;0.00353860321590246;0.00804007638934068
cg24038780;0.00683938759176419;0.00258237770787935;0.00808535327953286
cg10213457;-0.00863185001575468;0.00326053180447387;0.00811193704020918
cg25925006;-0.00852126921990525;0.00322865223980371;0.00830859773982073
cg24567598;0.00827896695324757;0.00315174197641744;0.00861942976004548
cg03084901;-0.00776489476185213;0.0029564330758284;0.00862831448749235
cg00076216;0.00986629382215265;0.00375743089833898;0.00864434468576414
cg13650247;0.0094170147101149;0.00359866989270788;0.00887572221321853
cg04432875;0.0095241324865898;0.00364993494776431;0.00907017155218726
cg16505704;-0.00718261431192149;0.00275303231282162;0.00908117720482737
cg05044851;-0.00829772179978286;0.00319369749472376;0.0093726117254922
cg08220136;-0.00878983975626091;0.00338726729034;0.00946005768154323
cg26986210;0.00888709809194868;0.00342588355111923;0.009483780512345
