cpg;Coefficient;SE;Pvalue
cg05052633;-0.0124386465944349;0.00297071008481146;2.82547058187976e-05
cg26297547;-0.0127143118497061;0.00333566128387808;0.000138052542052791
cg14263391;-0.010988880626463;0.00296527529375097;0.000210678711125123
cg02394686;-0.0133072176151867;0.00362633491123497;0.000242925308969633
cg14020176;-0.00954029156680899;0.0027532361167819;0.000529996342511163
cg26782108;-0.0114109499154333;0.00332853645415324;0.000607556478915194
cg19047660;-0.00988419873219944;0.00291512328270739;0.000697239466285637
cg01642168;-0.0116962989563093;0.00348474527870099;0.000789560853347471
cg18717167;0.011743644102362;0.00355151341006338;0.000944157199925799
cg14232289;-0.0106816189531842;0.00323891098631428;0.000974092760051559
cg24958916;-0.0118761452439063;0.00363088682598736;0.00107218599540726
cg08757721;0.00998662859315517;0.00305763742289178;0.0010902978652384
cg23244877;-0.0115265598205481;0.00354917948703898;0.00116354585193845
cg15734955;0.0104459004694212;0.00321771674889182;0.00116886645823255
cg22675660;0.0113809128952991;0.00351267512963529;0.00119548141505976
cg22358856;-0.011661738071721;0.0036364097371478;0.00134156226193038
cg17678453;-0.0106268775046168;0.00332328937804229;0.00138529026837375
cg12072964;-0.0092915625796013;0.00291288653977;0.00142365011540646
cg02578673;-0.0108396965396216;0.00339896066806703;0.00142706175135654
cg22131217;0.0110748182678576;0.00347363734364306;0.0014313757800356
cg06841846;-0.010860563249176;0.00341596380781064;0.00147602953002335
cg08124910;-0.0113591197521631;0.00358953172736217;0.00155342731673691
cg09416521;0.0110118686457565;0.00348855278053839;0.00159635373860811
cg25309759;-0.00970492169986331;0.00308532821226942;0.00165799188489169
cg06316315;-0.0113576908655141;0.00361858067807378;0.00169690813937273
cg16395248;0.0120046863223369;0.0038275704239249;0.00171051839201808
cg10043865;-0.0112310462903779;0.00358097910759185;0.00171090583270395
cg08286854;-0.0116140579929731;0.00372543334823915;0.00182388702994474
cg20147819;-0.010128136540212;0.00327368321449358;0.00197607515888232
cg22210779;0.00931358715408701;0.00301076544530407;0.0019785833028102
cg25453957;0.0126464867094296;0.00411396175223032;0.00211180474775408
cg07600871;-0.0116707285615864;0.00380166661235277;0.00214131919487004
cg21564965;0.0111135595107058;0.00363609324741446;0.00223970249592176
cg00474840;0.010558535405641;0.00346165559995999;0.00228734452940726
cg04904318;0.0110982245386365;0.00364768595804242;0.00234591896717296
cg16838980;0.0109790859604797;0.00362144925054859;0.00243194492684951
cg08284496;-0.00959453519006769;0.003182529151584;0.00257189706711669
cg24553076;-0.0103425750816918;0.00347149186988777;0.00288918805841465
cg21564235;-0.0108230736714536;0.0036455898876534;0.00298952726510671
cg08651631;-0.00992340264272992;0.00334805021192751;0.00303732601961715
cg01077808;-0.0106018854233669;0.00358416680563353;0.00309664542249921
cg22659681;0.0091866074688335;0.00311392291305889;0.00317597305007322
cg26583088;0.011407847741783;0.0038964580712408;0.00341426531227784
cg08891406;-0.0101770218598231;0.00349104849682391;0.00355487658421727
cg10410904;0.0100010997815011;0.00343183224653372;0.00356583310137493
cg18919720;-0.0111641278896572;0.00384270796533599;0.00366929182035181
cg12044293;0.0103273932737652;0.00355480338541324;0.00367025597245652
cg00405152;-0.0104276494945639;0.00359831449310039;0.00375639086247304
cg23630158;-0.00975699652233124;0.00336910648031053;0.0037792946645735
cg19683800;-0.0108764662457316;0.00375675858285765;0.00378949548165619
cg06167221;0.0107544932467563;0.00372271919195582;0.00386615186128092
cg05873146;-0.0107431562006511;0.00372874789332665;0.00396202004716739
cg00595212;0.0102035554335494;0.00355196542811157;0.00407044087097264
cg10172783;-0.0103903290992362;0.00364950961973379;0.00441267070075479
cg07583981;0.0100227894433035;0.00352177707506873;0.00442796216074903
cg24624629;-0.0112090217547961;0.00394214275063048;0.00446373921205867
cg23411318;0.00956309150619337;0.00337184517844282;0.00456596041384283
cg11816345;-0.0101940249548136;0.00359641399406417;0.00458978777816776
cg06300336;0.0101712054224349;0.0035950006250458;0.00466552127423225
cg17355719;-0.0105418322712617;0.00372925778668978;0.00470170062515463
cg17882278;-0.0102410284698515;0.00362496571145686;0.00472602530387134
cg00994936;-0.00879068077134611;0.00311868761227616;0.00482168273772055
cg26731897;0.00860106230005349;0.00306582521608107;0.00502441922825303
cg12708336;-0.0103613327628871;0.0036943529283011;0.00503726893778544
cg13542090;-0.00962892282620264;0.00345032606312282;0.00525895862957215
cg26603220;0.0104165678928484;0.00373368372398885;0.00527259079166542
cg05176131;0.00734980419411003;0.0026370869252724;0.00531833578643692
cg21317428;0.00836283899092746;0.00300489174444103;0.00538463627947694
cg22608170;0.00815496945495138;0.00294072949389974;0.00555231697290692
cg27541781;0.00910692918102302;0.00329553325167965;0.00571998203263391
cg17104099;0.0103831297314262;0.00375930326789272;0.00574515627142802
cg08790212;-0.009792382832117;0.0035531852862528;0.00585228564962326
cg20777956;0.00821878991283482;0.00298456280577837;0.00589137329655687
cg21325316;-0.00983508507504263;0.0035792405756507;0.00599941492970102
cg13096688;0.0104063560880975;0.00379784862468354;0.0061426838159524
cg16580499;0.00803391996809572;0.00293257992755265;0.00615252306322689
cg20590849;-0.00969231413131283;0.0035622402740489;0.00651147052159973
cg14235568;0.00871411435955608;0.00321030204142808;0.00663915408703086
cg12743169;-0.010021911203313;0.00370677478589361;0.00685775000065147
cg04464719;-0.00888182681768967;0.00328590394196981;0.00687149556354327
cg19950606;-0.0104165246245577;0.00385551124142547;0.00689811388157535
cg07992457;0.00991142117676357;0.00366876016915928;0.00690124554885452
cg15017149;0.00992075987304443;0.00367348366890973;0.00692060369145431
cg24174047;0.00874947455308362;0.00325030927695055;0.00710484065344519
cg26187342;0.00749409756659229;0.00278558687652792;0.00713852621451405
cg11951844;0.00959326221007019;0.00356600565580621;0.00714095805500714
cg15020801;-0.00902806346537226;0.0033574947408242;0.00716817601573261
cg17558296;-0.00961133089319829;0.00357721216245042;0.00721354696417165
cg24158363;0.00605447479302404;0.00225396895158781;0.00722829259714819
cg27143703;0.00830836008285787;0.00309403241194087;0.00724678943054025
cg26009649;0.00858731762148769;0.00320909768628639;0.00745224263716127
cg11749010;0.0101347770623232;0.00379075646873055;0.00750530807811078
cg10081138;0.0101717670731668;0.00381827634989725;0.00772248446210189
cg04296540;-0.00846826084359401;0.00318297433197831;0.00780278112540866
cg08808148;0.0094462569097616;0.00355387145398064;0.00786015231820758
cg17299935;-0.00949200209969202;0.00357299821829578;0.00789346728263429
cg21726325;0.010251395279653;0.00385946401767658;0.00790335949733467
cg22264627;-0.0100845316121754;0.00379733615915983;0.00791473259386621
cg06575876;0.00849714977998681;0.00320039639824229;0.00793012578782248
cg12732883;0.0106116706463344;0.0040007317462861;0.00799141200891673
cg13847977;0.0102151260369524;0.00385266113410688;0.00801477381409599
cg15383979;0.0103499182536038;0.00390601822192308;0.00805546190509787
cg16997989;-0.00941517810190175;0.00355860054752593;0.00815093071426054
cg05005586;0.010023377767993;0.00381071312457944;0.00853056613221037
cg24738140;0.0100459794995076;0.00382264864455387;0.00858846279783532
cg11814826;0.0100582823014426;0.00382945863117935;0.00862541454730226
cg06073402;-0.00964489338197657;0.00367397572692213;0.00866000013342216
cg14909906;-0.00995694648861963;0.00379405238637946;0.00868128358162801
cg10174213;-0.00823658362455695;0.00313978840913256;0.00870844536487236
cg25270498;0.00759692947995562;0.00290010771300408;0.00880501087089747
cg15903989;-0.0092979235832033;0.00355393430323398;0.00889056187446102
cg06962857;-0.00987485882849756;0.00377553726452738;0.00891009905332085
cg27131607;-0.0101399075104742;0.00387891369385894;0.00894601998117661
cg07454620;0.00874480750838994;0.00334660222233626;0.00897406385853494
cg26638570;-0.00648682271347154;0.00248962866911057;0.00917300321144687
cg24079672;0.00904553253009814;0.00347573531027943;0.00925521434095122
cg23415203;-0.00981789210137386;0.0037757720665145;0.00931601253875614
cg16505927;0.0103176651953654;0.00397926636364384;0.00951825777087623
cg19472078;-0.00746688065052612;0.00288473674882615;0.00964202170921291
cg22946219;0.00913434067750807;0.00352907376336651;0.00964478397092483
cg20098514;-0.0101577099183436;0.00392612830794526;0.00967572115826321
cg15367021;-0.0074121728838042;0.00287413081587019;0.00991077958061048
cg16303129;-0.00855433192050417;0.00331726067936081;0.00991631974124607
cg20592144;0.00877188277594732;0.00340439260195505;0.00997667599156349
cg18327730;-0.0087583939989439;0.0033999045525319;0.00999302537291435
cg22237200;-0.00697240367549777;0.00271808632193784;0.0103119777482572
cg23302321;0.00841274875960349;0.00327982563784292;0.0103176167800324
cg14328457;0.00802330582262786;0.00313647543490887;0.010525662929325
cg21000936;-0.00665794143935449;0.00260640687136212;0.0106355069890181
cg22761431;-0.00910298520230938;0.00356384084749624;0.0106412983579364
cg18502099;0.00733712628065148;0.00287505667404584;0.0107108481009904
cg09730801;-0.00756837828139114;0.00297216316764766;0.0108833887163313
cg16293131;-0.00862065582413531;0.00338820067290496;0.0109491736625829
cg07739179;-0.00960533774035223;0.00377540722013934;0.0109532779465084
cg12740148;0.0080962807717432;0.00318923240355332;0.0111287477185096
cg26504248;-0.00931517757938608;0.00366937623241558;0.0111288402718749
cg15735664;0.00728842951389952;0.00287599724312889;0.0112695740468818
cg04600411;0.00922352534120167;0.00364158038542307;0.0113143924373144
cg06406300;-0.00907252789992352;0.00358674212046293;0.011423754340279
cg25895971;0.00664861272319609;0.00262967496931003;0.0114615685246511
cg15142477;-0.00664164583129592;0.00262795115236074;0.0114940171369693
cg26348995;-0.00892105130076937;0.00354152726618185;0.0117693930926641
cg12397252;-0.00909708040019633;0.00362226369614665;0.0120241373211925
cg20614214;0.00787111000020682;0.00314086394509813;0.0122094080551938
cg26758486;0.00899062837970378;0.00358793820651457;0.0122177322490907
cg11186858;-0.00767567186253643;0.00306443904749544;0.0122535919494133
cg12362980;0.00981855138658945;0.00392103825517115;0.0122773995690728
cg17225407;0.00938840700209459;0.00375018492431391;0.0122988449630823
cg19496744;0.007954677031889;0.0031779835686541;0.0123125382632128
cg13803003;-0.00829774835367401;0.0033151857107153;0.0123162493259712
cg11829626;0.00922522845265987;0.00369206763353076;0.0124663210487767
cg19776793;-0.00917261376483011;0.00367575001819607;0.0125801015119382
cg11848015;-0.00903135706253239;0.00362117108857755;0.012629717881086
cg23514211;-0.00692717230338243;0.00277940502853219;0.0126910924168924
cg26124560;0.0088575482365635;0.00357043361444922;0.0131086199929332
cg14950751;-0.00709312929625601;0.0028606067981751;0.0131533880678432
cg07867133;0.00784398265251061;0.00316788255012494;0.0132827699765193
